degrees , closeness , betweenness
1747, 237, 1.1333242667392e-05, 2295.0123868092 
1804990, 1097, 1.06717891254469e-05, 28849.7132078664 
247333, 1204, 1.09025097577462e-05, 34701.7525552352 
2893890, 410, 1.06692841977232e-05, 82469.8579712778 
2259340, 1104, 1.08013523293116e-05, 29409.5690845156 
2724527, 103, 9.50317406013609e-06, 10931.6375454442 
3003262, 111, 1.05397400900094e-05, 104726.517125319 
2011159, 124, 9.78014239887333e-06, 86618.3073833154 
2920269, 15, 9.36864688633021e-06, 4.04755542505741 
3047873, 59, 1.14406004027091e-05, 415.652931056408 
57493, 1170, 1.06885568310567e-05, 30902.9068317724 
1270, 1157, 1.07225957259733e-05, 26063.4123173215 
2811425, 93, 9.57771839592372e-06, 5244.67876699278 
1658672, 32, 1.07220208864967e-05, 242121.869975328 
2831967, 1040, 1.08562309337444e-05, 31557.9289862291 
3026161, 1117, 1.06597307352016e-05, 26670.2360931302 
75294, 1197, 1.0830598607185e-05, 35406.7199492565 
284035, 1132, 1.07823686707496e-05, 25551.3769333646 
187304, 475, 1.06354692900824e-05, 16956.9954374072 
398049, 62, 9.66800085078407e-06, 14135.4402937756 
2908006, 83, 1.02031446091685e-05, 1905.04314220265 
1903186, 1189, 1.07952889359084e-05, 29357.6351593583 
1914861, 19, 1.03608690696976e-05, 24903.6655512786 
396595, 1145, 1.09833382758356e-05, 38491.2813462684 
1649453, 1189, 1.07292683711898e-05, 25795.6936242932 
200252, 1219, 1.08443403387772e-05, 37130.7246129201 
1136941, 1212, 1.07992526917137e-05, 33638.6647284128 
3049085, 5, 9.63725376816622e-06, 1.19649359982464 
1459637, 9, 1.1109382984869e-05, 21.0924546341716 
1644061, 1190, 1.09202494184967e-05, 36992.9225786509 
2582831, 1190, 1.0711454829795e-05, 28629.0475596664 
2880932, 1063, 1.07214461086511e-05, 18084.5897060489 
35554, 1174, 1.0788417554913e-05, 25800.611881387 
546, 22, 9.98033873269659e-06, 77019.1838177965 
1765967, 1174, 1.08111614430738e-05, 29106.9268163981 
3035531, 150, 1.04883369692902e-05, 21505.6150801089 
2527982, 1101, 1.06958735319914e-05, 24133.4465734346 
2856523, 10, 9.9772518657461e-06, 7769.88927280204 
33883, 159, 1.05300844512773e-05, 21418.5883744953 
39122, 1200, 1.06802234302742e-05, 28099.7802553831 
507, 620, 1.06918709705011e-05, 11291.0216014978 
66374, 867, 1.06161620450975e-05, 13272.4898985984 
2730847, 96, 1.03953345738433e-05, 5986.95720878683 
1763524, 1147, 1.06821629243489e-05, 25590.6612396961 
2600596, 1128, 1.07979699816435e-05, 30871.3389433009 
68249, 1167, 1.08024024543058e-05, 34833.7283440181 
39775, 1205, 1.07929586737612e-05, 29518.3382299885 
447792, 18, 1.01601235471023e-05, 8785.31216631486 
157782, 508, 1.08027525413475e-05, 36798.2688498427 
590652, 940, 1.07311105626321e-05, 32496.2431651441 
2742602, 1216, 1.08247366882801e-05, 28499.3203969319 
324057, 245, 1.13012227923061e-05, 7188.49789797863 
63745, 1146, 1.07242056044698e-05, 32962.3174327787 
283686, 36, 1.05048637519171e-05, 76066.6207910546 
3069708, 1207, 1.08669665949447e-05, 34778.2058177922 
497727, 14, 1.10532656873473e-05, 26.1414778063762 
1856685, 144, 1.06990777394989e-05, 66520.3096175055 
2665643, 1183, 1.07298439880684e-05, 26799.1083510943 
486398, 63, 1.14705207616426e-05, 808.763842585991 
1267768, 1137, 1.08010023330165e-05, 31807.901175324 
2933562, 117, 9.74298018277831e-06, 16009.9774546689 
1421430, 85, 1.02899713938795e-05, 5441.84103853473 
1434191, 682, 1.08876718891199e-05, 16089.2144585576 
1461694, 1048, 1.08111614430738e-05, 26713.1823672468 
1478019, 14, 9.3870271285084e-06, 29.0943212881267 
1704044, 685, 1.07668123775275e-05, 54972.076921999 
2919322, 1184, 1.07189178180571e-05, 28163.7272745018 
2897342, 1197, 1.08588244236679e-05, 33037.4684256458 
293088, 889, 1.06121062908566e-05, 11608.7120382097 
388463, 6, 9.88239944658563e-06, 25660.3915118628 
1075, 718, 1.08481048360851e-05, 15829.4488325837 
1069221, 1052, 1.07161610424681e-05, 22945.1519474223 
332249, 1132, 1.08842352736297e-05, 37628.076187161 
3068341, 123, 9.90236270374111e-06, 149161.255635631 
155177, 1130, 1.08344709527834e-05, 26948.8800383957 
2184083, 657, 1.09665957493475e-05, 39624.6148307251 
2497436, 10, 8.58487002506782e-06, 1964.6774342233 
2984530, 1140, 1.07606718963532e-05, 29178.6181146462 
31998, 1001, 1.08524607954854e-05, 29574.1455583339 
1637869, 5, 9.62751157708267e-06, 252.858842835486 
2718938, 39, 1.04922986527889e-05, 231.24741804233 
580165, 6, 1.06125567771788e-05, 94463.3865341502 
1357074, 108, 1.07111106350617e-05, 12943.9908835126 
42256, 1185, 1.10880725603468e-05, 47245.3007694133 
573737, 392, 1.07537288554806e-05, 8549.17670364523 
742013, 93, 9.60236602298806e-06, 11508.6982613737 
2789739, 1092, 1.08757123591595e-05, 33747.478817349 
