"","X1ayWM2CHIPOOB100705","oAVVM2CHIPOOB051360","X3xfYM2CHIPOOA051365","jYxWM2CHIPOOB051110","hoQoM2CHIPOOA051115","eBCjM2CHIPOOBXX1180","j1iWM2CHIPOOBXX1561","nodos","degrees","closeness","betweenness"
"Pseudomonas_sp._MM213",2.64726835181812e-05,3.56789559084142e-05,5.05086152804102e-05,3.12656192394725e-05,2.63446258676909e-05,2.05361576800278e-05,2.23855200930285e-05,"v_1647",127,3.48614258323165e-05,13423.1232168925
"Pauljensenia_hongkongensis",5.35862327453686e-05,7.72904782559324e-05,7.25251911718711e-05,7.96839045894889e-05,9.25898501369332e-05,7.15924548370931e-05,8.35884846026916e-05,"v_4482",105,3.43878954607978e-05,13422.2250704874
"Syntrophothermus_lipocalidus",6.70444126344998e-06,1.00268728548237e-05,1.10082879457304e-05,1.49814425522472e-05,1.3965209440543e-05,8.60408187384565e-06,1.19071915388449e-05,"v_5387",83,3.2940246393043e-05,13416.7726501221
"Prosthecochloris_sp._CIB_2401",9.31720146170623e-06,1.24500337947394e-05,1.0101723056082e-05,1.36787084172692e-05,1.49371470939141e-05,1.06333464667338e-05,8.33503407719146e-06,"v_6472",108,3.43548165452797e-05,13395.0125229709
"Serinicoccus_marinus",0.000191914631166256,0.000177224977709008,0.000181053959389778,0.000191719040197599,0.000247997565449642,0.000217699505525038,0.000224093344761062,"v_3522",70,2.89469113645574e-05,13391.3072530849
"Paucibacter_sp._KCTC_42545",0.000118510858803925,0.000131853378040931,0.000101923795450469,0.000113772114454747,0.000112591303951044,9.93527944678026e-05,9.93059774339669e-05,"v_1265",56,3.06259953448487e-05,13390.6639149664
"Corynebacterium_deserti",1.01059592574062e-05,9.19130011692169e-06,8.93613962653412e-06,7.81640480986812e-06,1.08447780270883e-05,1.05521758830183e-05,1.09546162157374e-05,"v_4147",5,2.68089327363878e-05,13390.1719634862
"Achromobacter_pestifer",0.000140990455981375,0.000180316596839246,0.000175355551511988,0.000210174440443121,0.000200372620434457,0.000145457686018221,0.000169558407513152,"v_1278",206,3.10867943297687e-05,13379.4858457973
"Alcanivorax_sp._N3-2A",0.000125313894791837,0.000185580705088028,0.000169786652904148,0.000232320920737747,0.000231167697662321,0.00013604189830722,0.000147172887420124,"v_2389",206,3.10867943297687e-05,13379.4858457973
"Pseudomonas_fakonensis",3.87477267137624e-05,5.58998161656419e-05,6.96759872329762e-05,3.84306569818516e-05,4.59368427751194e-05,2.88155572190114e-05,4.11988827244035e-05,"v_1869",70,3.34224598930481e-05,13376.4843210269
"Myxococcus_hansupus",0.000317573607493712,0.000345927113491416,0.000388786828389209,0.000387129160444302,0.000391128173561874,0.00049554641358328,0.000294822062501801,"v_3000",52,2.61273971886921e-05,13366.277511198
"Christensenella_sp._Marseille-P3954",3.90928082493812e-05,7.78753791724638e-05,8.54761181668481e-05,8.64146976202087e-05,8.38424112565931e-05,6.11214495377903e-05,6.54895534636472e-05,"v_5383",168,3.52286338335799e-05,13365.6900463439
"Brachybacterium_sp._SGAir0954",0.000202020590423662,0.000183491773243273,0.000186752367267568,0.000186290981301857,0.000232395408382369,0.000226709440317461,0.000218616036653193,"v_3524",69,2.87438919229664e-05,13361.6512580324
"Pseudomonas_asiatica",2.54867362735562e-05,0.00302953607581118,0.00231730936721123,2.27978473621154e-05,2.05129999474642e-05,2.07796694311744e-05,1.83370749698212e-05,"v_1921",2,1.80835096475524e-05,13358
"Synechococcus_sp._BIOS-E4-1",5.66919665659374e-06,7.93794101006873e-06,9.32466743638343e-06,4.99381418408241e-06,9.05436656035203e-06,6.25013494609543e-06,7.62060258486077e-06,"v_5554",34,3.11342196207852e-05,13349.6658214933
"Rhizobium_bangladeshense",0.000159822048353712,0.00012717417070868,0.000131969946078815,0.000143300754847582,0.000129932717871718,0.000112664770197149,0.000146458455927793,"v_123",40,2.84389841594858e-05,13346.0364450459
"Arthrobacter_sp._24S4-2",0.000166575786979393,8.80693665748679e-05,0.00010114673983077,0.000105738587289049,0.000126096121871569,0.000111447211441416,8.76369297258988e-05,"v_3380",61,3.01286493326504e-05,13345.1459726435
"Mangrovibacillus_cuniculi",5.66919665659374e-06,7.85438373627854e-06,9.84270451618251e-06,5.86230360740109e-06,1.03332318937351e-05,3.15753570653392e-05,4.76287661553798e-06,"v_4791",82,3.24222676133969e-05,13343.0747982086
"Chryseobacterium_sp._POL2",1.46413165826812e-05,2.84094730886671e-06,5.18037079799079e-06,0,2.45542144009547e-06,1.9480940091726e-06,0,"v_5966",41,2.67315351920661e-05,13329.2384511379
"Actinoplanes_sp._L3-i22",0.0010892745158617,0.00110337380039955,0.00117413104136461,0.00160952802376534,0.00132562064997154,0.00134296730757336,0.00161199559052883,"v_4328",16,2.06731166790705e-05,13318.4251476332
"Lichenihabitans_sp._PAMC28606",0.00010372165013455,0.000108875127748627,0.000107622203328259,0.000136787084172692,0.000128551543311665,0.000120538316817555,0.000113118319619027,"v_396",169,3.2735367290821e-05,13316.150944602
"Streptomyces_sp._HU2014",7.69038850807498e-05,9.52552921208248e-05,9.92041007815237e-05,0.000100310528393308,0.000134587787685233,0.000135717215972358,0.000155031633835761,"v_3685",157,3.11516775178343e-05,13315.6159245176
"Nocardia_wallacei",0.000194182309828893,0.00022435128012668,0.000235836380578531,0.000262718050553901,0.000289483956864588,0.000270947408442423,0.000266006658977796,"v_4061",305,2.8947749312491e-05,13304.1502154174
"Rhodococcus_triatomae",0.000122701134593581,0.000140376219967531,0.000139351974465952,0.000159802053890637,0.000187686276327297,0.000160149561670731,0.000157889359805084,"v_4046",222,3.15198890499905e-05,13300.8185018739
"Vallitalea_guaymasensis",1.0845419690875e-06,1.00268728548237e-06,0,0,2.19964837341886e-06,2.2727763440347e-06,0,"v_5395",153,2.17993155014933e-05,13298.5203016217
"Berryella_intestinalis",4.98889305780249e-05,9.93495985365445e-05,0.00010697465697851,9.79221824791812e-05,0.000111056665550985,8.97746655893707e-05,9.50193884799827e-05,"v_4578",131,3.38512575742189e-05,13295.3762895173
"Polynucleobacter_sp._MG-Unter2-18",2.41557074933124e-06,3.0080618564471e-06,0,0,1.68810224006563e-06,2.51628809518128e-06,0,"v_1216",127,2.33852485851925e-05,13291.5625452633
"Pseudomonas_promysalinigenes",3.12545276546124e-05,4.54551569418673e-05,5.53004582685517e-05,3.56080663560659e-05,3.36085809613067e-05,2.37829810286488e-05,2.45288145700206e-05,"v_1875",155,3.54170355941208e-05,13291.4836509936
"Streptomyces_sp._S063",0.000155237393666206,0.000115977496020794,0.000142071669134897,0.00013157614763278,0.000156686580646092,0.000127437816433374,0.000130026531604187,"v_3641",25,2.97778571853969e-05,13291.0498679372
"Nostoc_sp._'Peltigera_membranacea_cyanobiont'_N6",4.43676260081249e-06,7.35304009353735e-06,5.95742641768941e-06,8.25064952152746e-06,5.83162592022673e-06,1.16073934713201e-05,0,"v_5604",55,3.08622924510833e-05,13289.0499676004
"Shewanella_psychropiezotolerans",3.89449161626874e-06,4.51209278467065e-06,5.05086152804102e-06,4.3424471165934e-06,4.19467829349642e-06,2.67862926261233e-06,0,"v_2576",87,2.90014790754328e-05,13287.2873971759
"Fluviispira_sanaruensis",2.76065228494999e-06,3.67652004676868e-06,3.36724101869402e-06,0,1.8415660800716e-06,2.84097043004338e-06,0,"v_3197",129,2.61308108390603e-05,13287.0202531918
"Candidatus_Liberibacter_africanus",1.4789208669375e-06,3.17517640402749e-06,5.69840787778987e-06,0,2.55773066676611e-06,2.02926459288813e-06,0,"v_178",134,2.62130068940208e-05,13283.8547017358
"Sporosarcina_sp._Marseille-Q4063",4.43676260081249e-06,3.50940549918828e-06,5.05086152804102e-06,0,4.55276058684368e-06,1.53412403222342e-05,7.38245875408387e-06,"v_4926",23,2.7714649963971e-05,13276.6599038893
"Thermanaeromonas_toyohensis",3.69730216734374e-06,5.59833734394321e-06,6.73448203738803e-06,9.55338365650549e-06,9.10552117368736e-06,8.19822895526803e-06,4.52473278476108e-06,"v_5408",91,3.15716360421797e-05,13274.5545504821
"Pseudoalteromonas_sp._THAF3",2.80994964718124e-06,3.84363459434907e-06,6.47546349748849e-06,0,3.27389525346062e-06,0,0,"v_2634",74,2.67015567007557e-05,13263.43954789
"Fusobacterium_ulcerans",1.82400240255625e-06,2.84094730886671e-06,5.18037079799079e-06,0,3.32504986679594e-06,1.78575284174155e-06,0,"v_6607",101,2.60023922200842e-05,13260.6693974441
"Streptomyces_gardneri",0.000200393777470031,0.000205718008071466,0.000238038038167677,0.000239920203191785,0.00029286016134472,0.000261856303066284,0.000230761372022815,"v_3806",230,2.9217553906387e-05,13243.2201094968
"Caballeronia_sp._M1242",8.05025925236311e-05,0.000111465403236123,9.82975358918753e-05,0.000137221328884352,0.000116172126884517,0.000109093264513666,0.000132646113742733,"v_1186",134,3.236979250963e-05,13234.8781661712
"Photorhabdus_laumondii",2.16908393817499e-06,4.17786368950986e-06,2.07214831919632e-06,4.12532476076373e-06,1.89272069340692e-06,2.11043517660365e-06,0,"v_2265",36,2.60742594910305e-05,13232.8187888607
"Phycicoccus_sp._HDW14",0.000564504094910042,0.000344339525289403,0.000377908049713428,0.000420783125597901,0.000462079622257966,0.000452526004214052,0.000406035231474613,"v_3497",68,2.52767807492038e-05,13229.5772348162
"Yersinia_mollaretii",4.58465468750624e-06,4.09430641571966e-06,5.05086152804102e-06,6.73079303071977e-06,4.50160597350836e-06,4.62672327178493e-06,0,"v_2142",40,2.84924637433399e-05,13225.8974488908
"Rhizobium_tropici",0.000161793942842962,0.000104112363142586,0.000102441832530268,0.000115943338013044,0.000109880109444272,0.000101057376725829,0.000110736881311258,"v_124",39,2.94837397175458e-05,13219.3597360681
"Mycolicibacterium_helvum",0.00010608792352165,0.000105699951344599,0.000117723926384341,0.000113337869743088,0.000121236433604714,0.000140506280411574,9.81152582800824e-05,"v_3912",71,3.19274608090419e-05,13217.7401936146
"Filifactor_alocis",1.33102878024375e-06,0,0,0,2.14849376008353e-06,3.00331159747443e-06,0,"v_5362",123,2.14376058481789e-05,13207.9626762364
"Dechloromonas_sp._HYN0024",4.54521679772124e-05,0.000102691889488152,6.03513197965927e-05,7.90325375219999e-05,6.78310172826373e-05,5.23550264965136e-05,5.6678231724902e-05,"v_1350",126,3.48468481025891e-05,13197.2782820246
"Paenibacillus_polymyxa",7.21220409443186e-05,9.01582984196228e-05,0.000111507481426752,9.20598788717801e-05,9.55056630970466e-05,0.000182552642776216,0.000120977066034665,"v_4851",81,2.98587680272312e-05,13195.0921895457
"Streptomyces_huasconensis",0.000151490794136631,0.000189340782408587,0.000216409990086065,0.000214734009915544,0.000257410014303341,0.000239047369042221,0.000236238680130684,"v_3830",262,2.92645810775219e-05,13191.4383135591
"Mycobacterium_senegalense",8.96719018986435e-05,0.000102524774940572,0.00011798294492424,0.000102698874307434,0.000134280860005221,0.000136853604144375,8.45410599257991e-05,"v_3983",83,3.2258064516129e-05,13191.2203729762
"Gordonia_sp._JH63",5.42763958166061e-05,5.34766552257262e-05,5.7372606587748e-05,6.14456266997966e-05,6.17947729090693e-05,6.59105139770063e-05,5.52493687402406e-05,"v_4178",98,3.44898944609229e-05,13183.8307686178
"Pseudomonas_psychrotolerans",0.000196351393767068,0.000282757814506027,0.000390340939628606,0.000213214153424736,0.000244723670196182,0.000157714444159265,0.000183608893528989,"v_1837",47,2.8169014084507e-05,13181.6500427859
"Pseudovibrio_brasiliensis",2.47965732023187e-05,2.17248911854513e-05,2.26641222412097e-05,2.51861932762417e-05,2.63446258676909e-05,1.81010401685621e-05,2.3576239246913e-05,"v_343",28,3.39777785328395e-05,13180.1808035819
"Actinomyces_oris",9.52425038307748e-05,0.000118066427865549,0.000105032017929263,0.000123108375755423,0.000145944111845674,0.000126220257677641,0.000129073956281079,"v_4462",203,3.19254222137088e-05,13179.2452591696
"Aquitalea_aquatilis",3.60363717910437e-05,5.82394198317675e-05,4.50692259425199e-05,4.75497959266978e-05,4.39929674683771e-05,3.7257297925426e-05,3.61978622780886e-05,"v_1416",118,3.56328392246294e-05,13174.901300736
"Phyllobacterium_sp._T1018",0.000127729465541168,0.000106284852261131,0.000106327110628761,0.000127885067583676,0.000110647428644302,9.65929946214748e-05,0.000100972984249405,"v_238",89,3.17248818248152e-05,13166.1548203099
"Arachidicoccus_sp._B3-10",8.97211992608748e-06,5.43122279636282e-06,6.8639913073378e-06,5.86230360740109e-06,1.79041146673628e-06,5.1949173577936e-06,8.09689024641457e-06,"v_6294",42,2.7063599458728e-05,13164.1828163387
"Acinetobacter_radioresistens",6.95092807460623e-06,4.59565005846085e-06,2.97871320884471e-06,3.47395769327472e-06,2.91581296011337e-06,2.67862926261233e-06,0,"v_2720",73,2.77800927855099e-05,13152.2312418123
"Pirellula_sp._SH-Sr6A",4.96424437668686e-05,7.87109519103658e-05,4.64938279119674e-05,4.86354077058461e-05,5.34054163220764e-05,3.7419639092857e-05,2.85772596932279e-05,"v_5766",33,3.37529955783576e-05,13146.107125627
"Leucobacter_triazinivorans",0.000151540091498862,0.000171793754912645,0.000167455486045052,0.000176303352933692,0.000204567298727954,0.000168591302377145,0.000193849078252396,"v_3313",179,3.06569790612833e-05,13137.1666799296
"Treponema_vincentii",4.88043886089374e-06,7.60371191490795e-06,7.77055619698619e-06,1.28102189939505e-05,6.03624437356802e-06,7.22418195068173e-06,0,"v_6525",83,3.16445682098668e-05,13133.1460736554
"Mycolicibacterium_neoaurum",0.000346560456485687,0.000419791743521951,0.000449267657455752,0.000247736608001654,0.000263395104063574,0.000289048448610985,0.000213376872376102,"v_3875",14,2.51673629637087e-05,13128.9798861957
"Pseudomonas_lalkuanensis",0.000113285338407412,0.000370743623807105,0.000633559348594274,0.000128102189939505,0.000157760827526134,0.000106089952916191,9.07327995259985e-05,"v_1843",37,2.7833444667112e-05,13124.1806677209
"Frigidibacter_mobilis",0.000226274892641437,0.000187418965111412,0.000173153893922842,0.000201489546209934,0.000214951685235024,0.000156009861901239,0.000159318222789745,"v_627",91,2.88051618850098e-05,13114.91057019
"Selenomonas_sp._oral_taxon_136",1.24722326445062e-05,1.7797699317312e-05,2.46067612904563e-05,2.32320920737747e-05,2.55773066676611e-05,2.00491341777347e-05,2.02422256160364e-05,"v_5432",93,3.59984160696929e-05,13110.4545205047
"Erwinia_sp._J780",1.00073645329437e-05,7.43659736732755e-06,1.0101723056082e-05,1.28102189939505e-05,1.08447780270883e-05,9.82164062957853e-06,7.14431492330697e-06,"v_2181",57,3.33689268553123e-05,13105.3172802075
"Agarivorans_aestuarii",2.46486811156249e-06,2.67383276128631e-06,3.49675028864379e-06,0,2.09733914674821e-06,1.9480940091726e-06,0,"v_2620",138,2.54362313679605e-05,13089.7108950615
"Lachnospiraceae_bacterium_NSJ-38",5.76779138105624e-06,6.26679553426479e-06,7.90006546693596e-06,8.6848942331868e-06,1.14074787737769e-05,7.87354662040593e-06,9.04946556952216e-06,"v_5306",51,3.10221808593144e-05,13085.5690199243
"Hymenobacter_radiodurans",5.53116404234624e-05,4.97165779051673e-05,4.63643186420176e-05,5.14579983316318e-05,4.63460796818019e-05,3.71761273417105e-05,3.61978622780886e-05,"v_5879",44,3.25902750619215e-05,13085.526875026
"Pseudoalteromonas_piscicida",6.01427819221249e-06,8.18861283143933e-06,8.80663035658435e-06,8.25064952152746e-06,7.98011968031027e-06,4.46438210435388e-06,0,"v_2641",104,3.1855249745158e-05,13084.2107946832
"Trichoderma_atroviride",1.80921319388687e-05,1.37033929015923e-05,1.28214177250272e-05,1.62841766872253e-05,1.8415660800716e-05,1.66399696616826e-05,1.00020408926298e-05,"v_6674",24,3.16225532049458e-05,13077.335142126
"Fusarium_poae",2.42543022177749e-05,6.0996809866844e-06,7.51153765708665e-06,1.15074848589725e-05,1.04866957337411e-05,1.1445052303889e-05,6.42988343097627e-06,"v_6640",22,3.0392365437802e-05,13065.6914006988
"Sodalis_glossinidius",1.56272638273062e-05,1.67114547580394e-05,1.9685409032365e-05,1.7804033178033e-05,1.92852892274165e-05,1.26626110596219e-05,1.73844996467136e-05,"v_2274",73,3.52373233729166e-05,13045.7291109536
"Neisseria_lactamica",1.25215300067375e-05,1.94688447931159e-05,1.61886587437212e-05,2.14951132271373e-05,1.54998478406026e-05,1.41236815665014e-05,1.33360545235063e-05,"v_1443",132,3.51988736360436e-05,13030.264332754
"Sulfitobacter_indolifex",3.64800480511249e-05,3.79350023007495e-05,3.85937624450314e-05,3.58251887118956e-05,4.29187205883353e-05,3.21435511513479e-05,3.16731294933276e-05,"v_675",74,3.53531782507247e-05,13029.8277609685
"Lachnoclostridium_sp._YL32",4.88043886089374e-06,3.34229095160789e-06,8.02957473688573e-06,0,4.75737904018497e-06,3.32799393233653e-06,8.81132173874526e-06,"v_5295",15,2.57605811587109e-05,13026.727675658
"Paracoccus_sp._MC1862",0.00036484977787348,0.000150820879191306,0.000138963446656103,0.000137438451240181,0.000159193156699523,0.00011899607572696,0.000128835812450302,"v_593",48,2.8701816825005e-05,13019.2439782109
"Vibrio_cyclitrophicus",6.35935972783123e-06,6.18323826047459e-06,6.73448203738803e-06,7.16503774237911e-06,4.85968826685561e-06,5.43842910894018e-06,7.62060258486077e-06,"v_2802",18,2.71370420624152e-05,13015.7372662484
"Aerosticca_soli",0.000303770346068962,0.000399988669633674,0.000389045846929109,0.000565603736936291,0.000483615714472136,0.000399440442464099,0.000644655349913066,"v_1607",105,2.57261197293612e-05,13014.1865632427
"Micromonospora_rifamycinica",0.000336010820968199,0.000412940047071155,0.00035472589039242,0.00046051651671473,0.000443101260710561,0.000388157731327641,0.00076872828574783,"v_4323",105,2.57261197293612e-05,13014.1865632427
"Chryseobacterium_sp._MEBOG06",8.47914630377498e-06,2.17248911854513e-06,2.71969466894517e-06,0,1.79041146673628e-06,2.43511751146575e-06,0,"v_5968",81,2.62370782389673e-05,13013.5156285972
"Klebsiella_quasipneumoniae",0.000138377695783118,0.000171208853996114,0.000161886587437212,0.000207351849817335,0.000191420563100776,0.000159743708752153,0.000123120360511657,"v_1964",176,3.15069787958033e-05,13008.6268912058
"Sphingopyxis_sp._MG",0.000121567295262262,0.000138537959944147,9.25991280140854e-05,0.000116811827436363,0.000103946174297375,7.84107838691972e-05,0.000101925559572513,"v_469",59,3.0021915998679e-05,13007.2202695031
"Sugiyamaella_lignohabitans",8.92282256385623e-06,3.67652004676868e-06,3.49675028864379e-06,3.90820240493406e-06,4.45045136017303e-06,5.43842910894018e-06,2.38143830776899e-06,"v_6751",17,2.70226449764903e-05,13002.8721890483
"Novosphingobium_ginsenosidimutans",0.000197731719909543,0.000228111357447238,0.000178334264720833,0.000161321910381445,0.000159039692859517,9.03428596753794e-05,0.000175750147113351,"v_511",70,2.7733096677575e-05,12987.8624350204
"Sporosarcina_psychrophila",2.31697602486874e-06,3.84363459434907e-06,0,0,3.42735909346659e-06,1.00651523807251e-05,0,"v_4932",33,2.54673254214842e-05,12978.7867184805
