"","Ia7iM2MAIPOOB100245","P0ZQM2MAIPOOA100240","qU3SM2MAIPOOM070605","B7zTM2MAIPOOA070610","c5isM2MAIPOOA070615","TgLUM2MAIPOOM070620","pse1M2MAIPOOA100685","AJwcM2MAIPOOA100700","nodos","degrees","closeness","betweenness"
"Saccharomyces_paradoxus",1.07179619752432e-06,1.00467612148228e-06,0,0,1.14754412289222e-06,0,0,1.07939355136831e-06,"v_6394",32,2.02379988666721e-05,2823.28946183471
"Pseudolabrys_sp._FHR47",0.00157203920944884,0.00121694983343546,0.000714626683465454,0.00120601665905238,0.00110278990209942,0.00110062755106914,0.00126980602004785,0.00140693552453103,"v_294",7,2.02183582693085e-05,354.358230239344
"Malacoplasma_iowae",0,0,0,0,2.72541729186903e-06,2.17438590488506e-06,0,0,"v_6814",5,2.01938610662359e-05,2.34182577843158
"Phytohabitans_suffuscus",0.000875228774898362,0.000934420555558625,0.0038981273525476,0.00276387839368108,0.0010738144129964,0.00130983453777487,0.00102958206726413,0.00109304787979312,"v_4127",15,2.01783768513661e-05,16143.7434737432
"Vibrio_jasicida",0,0,0,0,2.36680975346521e-06,0,0,1.94290839246296e-06,"v_6768",10,2.01698299683334e-05,113.263861129658
"Nocardioides_sp._G188",0.00116504246670894,0.00093434879297852,0.00154804479328883,0.00105986562765914,0.000787143546796383,0.000806464200793977,0.00324248953157397,0.00172438516798845,"v_4137",30,2.01629163642229e-05,12030.1889507172
"Acinetobacter_sp._NCu2D-2",1.07179619752432e-06,8.61150961270525e-07,0,0,0,1.32016287082307e-06,0,8.09545163526234e-07,"v_2155",14,2.0106564793405e-05,2216.90598934676
"Chlamydia_pecorum",0,4.80809286709376e-06,0,0,4.44673347620736e-06,0,0,0,"v_6644",1,2.01037352740139e-05,0
"Enterobacter_sp._DNB-S2",0,0,0,0,4.94878402997271e-06,0,0,3.23818065410494e-06,"v_6759",1,2.01037352740139e-05,0
"Blautia_sp._SC05B48",0,0,0,0,5.02050553765347e-06,0,0,3.34612000924177e-06,"v_6809",1,2.01037352740139e-05,0
"Staphylococcus_succinus",0,1.29172644190579e-06,1.48684921001354e-06,0,0,0,0,1.45718129434722e-06,"v_6561",24,2.00485174121374e-05,7099.72017050872
"Actinoplanes_missouriensis",0.00110073469485748,0.00154504834967953,0.00158208581467598,0.00117570385254119,0.00113922442800125,0.00110101583426644,0.00122354066617839,0.0012631063338112,"v_4119",9,2.00412850471972e-05,84.3462640033994
"Leuconostoc_gelidum",0,1.29172644190579e-06,1.01731788053558e-06,0,1.00410110753069e-06,0,0,7.01605808389403e-07,"v_6579",25,2.0025231792058e-05,8242.00376022452
"Cetobacterium_somerae",0,1.00467612148228e-06,0,0,1.07582261521146e-06,1.16484959190271e-06,0,6.47636130820987e-07,"v_6665",34,2.00240288346015e-05,1180.61002677378
"Acinetobacter_sp._SH20PTE14",0,2.08111482307044e-06,0,0,0,0,0,2.64451420085236e-06,"v_6478",11,2.00236278808995e-05,6377.82138013759
"Caldicellulosiruptor_acetigenus",0,2.58345288381157e-06,0,0,0,0,0,2.05084774759979e-06,"v_6624",12,2.00140098068648e-05,4676.3542596033
"Staphylococcus_hyicus",0,0,1.87812531791184e-06,0,0,1.16484959190271e-06,0,1.13336322893673e-06,"v_6711",19,2.00140098068648e-05,3373.82991575257
"Ligilactobacillus_acidipiscis",0,1.5787767623293e-06,1.40859398843388e-06,0,0,0,0,9.71454196231481e-07,"v_6577",26,1.99868087062539e-05,12304.5811158335
"Staphylococcus_carnosus",0,1.14820128169403e-06,1.48684921001354e-06,0,0,0,0,1.7270296821893e-06,"v_6565",21,1.99780241734093e-05,506.267971852624
"Nonomuraea_coxensis",0.00247692101247871,0.000879019843716888,0.00186552622723751,0.00109559143533304,0.000931088612711676,0.00104813166279406,0.000791493438505159,0.000900484070229014,"v_4233",12,1.99736348020613e-05,27752.3653120574
"Haploplasma_axanthum",0,2.00935224296456e-06,1.5651044315932e-06,0,0,0,0,8.6351484109465e-07,"v_6641",19,1.99720391451967e-05,6852.37530856647
"[Mannheimia]_succiniciproducens",3.6441070715827e-06,0,0,0,0,4.19345853084976e-06,0,0,"v_2306",1,1.99501246882793e-05,0
"Lactobacillus_panisapium",0,0,0,0,1.36270864593451e-06,1.55313278920361e-06,0,9.17484518663065e-07,"v_6789",40,1.99465432640523e-05,8488.75221507255
"Torulaspora_delbrueckii",0,7.89388381164648e-07,0,0,8.60658092169166e-07,1.08719295244253e-06,0,9.71454196231481e-07,"v_6671",34,1.9931833130693e-05,3490.05123171545
"Lacipirellula_parvula",0.00192909024938411,0.00141099585004176,0.000810880606008436,0.00124065986649374,0.000618167674700504,0.00150071455756799,0.00120752573599281,0.00115084940446889,"v_5460",9,1.99100067694023e-05,2896.53416642969
"Candidatus_Pelagibacter_giovannonii",0,0,0,0,1.29098713825375e-06,1.24250623136289e-06,0,1.29527226164197e-06,"v_6757",30,1.99060434747989e-05,2733.41369769251
"Anaeromyxobacter_sp._Red232",0.000590416798676232,0.000794770574672589,0.00122688536392591,0.00164880015416227,0.00545492270967586,0.00166224036764517,0.000787222790455671,0.000945224932933231,"v_2911",24,1.98834827908456e-05,129.372106647262
"Candidatus_Mikella_endobia",0,0,7.82552215796599e-07,0,1.07582261521146e-06,1.08719295244253e-06,0,9.71454196231481e-07,"v_6679",26,1.98811109564802e-05,463.77015683784
"Candidatus_Pelagibacter_sp._HIMB1321",0,0,0,0,1.29098713825375e-06,9.31879673522169e-07,0,1.78099935975772e-06,"v_6756",32,1.98795300479097e-05,1516.34172915805
"Lentzea_guizhouensis",0.000995198495941251,0.00161630859172467,0.00192343509120646,0.00199523222857588,0.000880022899242972,0.00166658913945494,0.00152604490301714,0.00163436374580433,"v_4291",6,1.98621566329672e-05,8.58498753979923
"Thermosipho_africanus",0,2.65521546391745e-06,0,0,0,0,0,1.94290839246296e-06,"v_6656",11,1.98613676537766e-05,2179.89652086346
"Prevotella_sp._oral_taxon_299",1.00034311768937e-06,7.89388381164648e-07,0,0,0,9.31879673522169e-07,0,1.07939355136831e-06,"v_6092",13,1.98590010922451e-05,544.212738309672
"Bartonella_bovis",1.35760851686414e-06,1.07643870158816e-06,0,0,0,0,0,1.45718129434722e-06,"v_406",20,1.98467828365022e-05,22885.5736184174
"Candidatus_Profftella_armatura",1.07179619752432e-06,0,0,0,1.21926563057299e-06,1.39781951028325e-06,0,0,"v_2891",17,1.98353664583953e-05,3846.27386685903
"Catellatospora_sp._IY07-71",0.00161769772746338,0.00134253434862075,0.00163420379224804,0.00225938668531626,0.00115944989316723,0.00208787640852642,0.00163281110425435,0.00136402963086414,"v_4129",5,1.98330060887329e-05,6708.40688060878
"Streptomyces_venezuelae",0.0013043759723871,0.00127730216330451,0.00187812531791184,0.00154162273114056,0.00166257626954779,0.00156571316479616,0.00158761341239726,0.00177754530039334,"v_3221",6,1.98235702249975e-05,13813.0973172966
"Rickettsia_endosymbiont_of_Ixodes_scapularis",0,0,0,0,0,2.09672926542488e-06,0,1.83496903732613e-06,"v_6822",13,1.98192484540986e-05,348.319721016637
"Megamonas_hypermegale",0,1.00467612148228e-06,0,0,1.14754412289222e-06,0,0,1.78099935975772e-06,"v_6625",35,1.98161065313887e-05,1299.14201651824
"Mesorhizobium_loti",0.00166992992882273,0.00140008793786566,0.00107397466095925,0.00167478255974329,0.00113162194818709,0.00134610018840277,0.00149792980335801,0.00154223750619504,"v_221",3,1.97941409342835e-05,186.754258996011
"Acinetobacter_sp._AS23",2.14359239504864e-06,2.08111482307044e-06,0,0,0,0,0,0,"v_2156",8,1.97882655585238e-05,4479.23169121595
"Mammaliicoccus_vitulinus",0,0,1.1738283236949e-06,0,0,1.24250623136289e-06,0,2.21275678030504e-06,"v_6716",19,1.97843505786923e-05,777.254799384037
"Sulfurospirillum_barnesii",7.14530798349548e-07,0,0,0,1.14754412289222e-06,1.16484959190271e-06,0,5.93666453252572e-07,"v_3051",25,1.97773075173546e-05,1785.30506901784
"Tetragenococcus_koreensis",0,1.21996386179991e-06,0,0,1.07582261521146e-06,0,0,1.34924193921039e-06,"v_6602",38,1.97722239797532e-05,8695.70818134727
"Sphingomonas_lutea",0.00159583308503388,0.000863806176734442,0.0023249626331317,0.0017971163860206,0.00270411600408784,0.00184054001184574,0.00140895796899367,0.00145102875110442,"v_432",23,1.97628458498024e-05,2284.55070810428
"Staphylococcus_pasteuri",0,1.5787767623293e-06,0,0,0,1.39781951028325e-06,0,9.71454196231481e-07,"v_6563",20,1.97628458498024e-05,12970.0052267714
"Lactococcus_allomyrinae",0,8.61150961270525e-07,0,0,0,1.47547614974343e-06,0,1.24130258407356e-06,"v_6597",24,1.9755818088427e-05,8898.03680201952
"Limosilactobacillus_frumenti",9.28890037854413e-07,1.14820128169403e-06,1.09557310211524e-06,0,0,0,0,9.17484518663065e-07,"v_4860",14,1.97550375345713e-05,665.780858656183
"Staphylococcus_gallinarum",8.57436958019458e-07,1.29172644190579e-06,7.82552215796599e-07,0,0,0,0,9.71454196231481e-07,"v_4816",20,1.9752306081735e-05,892.634153603192
"Gilliamella_sp._ESL0443",0,1.00467612148228e-06,0,0,1.00410110753069e-06,0,0,1.56512064948405e-06,"v_6496",32,1.97491853461045e-05,757.118756544521
"Limnoglobus_roseus",0.00111209573455124,0.00149962263647251,0.00177741084773882,0.00205044484043555,0.00225047746800701,0.00242242121132088,0.00150540343744462,0.00170905777955902,"v_5457",27,1.97484053162707e-05,2637.53682663456
"Candidatus_Neoehrlichia_mikurensis",0,1.21996386179991e-06,0,0,0,1.16484959190271e-06,0,1.29527226164197e-06,"v_6439",21,1.97355437142293e-05,6723.87429153481
"Campylobacter_cuniculorum",7.85983878184503e-07,9.32913541376402e-07,0,0,1.00410110753069e-06,0,0,8.6351484109465e-07,"v_3021",32,1.9734764761604e-05,837.010655922899
"Bradyrhizobium_lablabi",0.00124742786775864,0.00138358254444131,0.000855642592752001,0.00116271264975068,0.00148011675400792,0.00107981557169381,0.00119862855255637,0.0013321335514212,"v_48",8,1.97324282726232e-05,26760.167872505
"Candidatus_Nanopelagicus_limnes",0,1.72230192254105e-06,0,0,0,0,0,1.99687807003138e-06,"v_6521",20,1.97281461461067e-05,5758.04928794799
"Candidatus_Atelocyanobacterium_thalassa",8.57436958019458e-07,0,3.5214849710847e-06,0,1.14754412289222e-06,0,0,1.13336322893673e-06,"v_5374",4,1.9713367634593e-05,6687.82751874019
"Mammaliicoccus_stepanovicii",9.28890037854413e-07,0,1.40859398843388e-06,0,0,0,0,1.83496903732613e-06,"v_4829",8,1.97005516154452e-05,365.065688740302
"Cellulosimicrobium_cellulans",0.00302210801161941,0.00106158384750624,0.0014954572843873,0.00111399563928626,0.000751569678986724,0.000910213471112778,0.00176128643307645,0.00157553679725476,"v_4001",21,1.96966712625566e-05,119.714044864437
"Arsenophonus_endosymbiont_of_Aphis_craccivora",0,0,0,0,1.14754412289222e-06,1.6307894286638e-06,0,8.6351484109465e-07,"v_6766",37,1.96943437844651e-05,2322.62213902651
"Thiospirochaeta_perfilievii",0,0,0,0,1.29098713825375e-06,1.32016287082307e-06,0,9.17484518663065e-07,"v_6819",36,1.96935680806649e-05,2838.03550947358
"Liquorilactobacillus_mali",0,0,0,0,1.29098713825375e-06,1.24250623136289e-06,0,1.07939355136831e-06,"v_6794",34,1.96916290884745e-05,5647.88101817945
"Staphylococcus_muscae",0,1.07643870158816e-06,0,0,1.36270864593451e-06,0,0,1.13336322893673e-06,"v_6568",39,1.96885274950286e-05,9040.26666271766
"Aerococcus_urinaehominis",0,0,0,0,1.14754412289222e-06,1.47547614974343e-06,0,9.71454196231481e-07,"v_6805",37,1.96885274950286e-05,2861.46467699521
"Abyssicoccus_albus",0,0,0,0,1.14754412289222e-06,1.39781951028325e-06,0,1.13336322893673e-06,"v_6788",34,1.96850393700787e-05,2336.15872632072
"Streptococcus_infantis",0,0,0,0,1.07582261521146e-06,1.24250623136289e-06,0,1.18733290650514e-06,"v_6799",33,1.9671486180781e-05,2091.10254331681
"Actinoplanes_sp._OR16",0.00120477037909717,0.00149502983134574,0.00187648195825866,0.00128504647602798,0.00145816997265761,0.00138609335772477,0.0015096740854941,0.00131513310298715,"v_4115",2,1.9662203346507e-05,587.693189815834
"Rhizobacter_gummiphilus",0.000979978989936405,0.00102706604647531,0.000560385641731945,0.000929953599754033,0.000990474021071349,0.000978706627116658,0.00112673931038999,0.000695507234824172,"v_2711",3,1.96486815734664e-05,31.8055501868965
"Polaromonas_sp._JS666",0.000661441160032177,0.000744393243438263,0.000380789908206625,0.000607338730456359,0.000681497765982618,0.000585841688087604,0.00131144483853036,0.00026806738848232,"v_2397",2,1.96436639361974e-05,0
"Campylobacter_mucosalis",1.00034311768937e-06,8.61150961270525e-07,0,0,8.60658092169166e-07,0,0,8.6351484109465e-07,"v_3019",21,1.96336363457876e-05,474.439909844242
"Actinoplanes_sp._N902-109",0.00140183797328198,0.00160095139958201,0.00152981132666077,0.0011886950553317,0.00147165361610159,0.00121594766066751,0.00185488480282774,0.00164715455938804,"v_4113",19,1.96082276123061e-05,41.9625002162878
"Thermodesulfobium_narugense",0,0,0,0,0,2.32969918380542e-06,0,1.34924193921039e-06,"v_6849",10,1.95917087888406e-05,175.620017353392
"Erysipelatoclostridium_ramosum",1.4290615966991e-06,0,0,0,1.21926563057299e-06,0,0,9.17484518663065e-07,"v_5176",19,1.9572918909397e-05,28508.9903196428
"Enterobacter_sp._HK169",3.85846631108756e-06,0,0,0,0,0,0,3.13024129896811e-06,"v_1416",1,1.95671741087152e-05,0
"Vibrio_sp._B1REV9",1.71487391603892e-06,0,0,0,2.07992372274215e-06,0,0,0,"v_2080",5,1.95637288467182e-05,2297.46218898517
"Prevotella_scopos",1.00034311768937e-06,1.8658270827528e-06,0,0,0,0,0,9.17484518663065e-07,"v_6110",25,1.9558371961118e-05,9962.51764583609
"Actinobacillus_porcitonsillarum",1.21470235719423e-06,0,0,0,1.50615166129604e-06,0,0,8.09545163526234e-07,"v_2297",21,1.95297242402937e-05,6973.53628373243
"Mannheimia_ovis",0,0,0,0,2.36680975346521e-06,0,0,1.61909032705247e-06,"v_6778",7,1.95186696074796e-05,48.77704360747
"Lactobacillus_kefiranofaciens",0,0,0,0,1.7930376920191e-06,0,0,1.7270296821893e-06,"v_6791",8,1.94984986156066e-05,17.0188286911447
"Sulfurimonas_sp._SWIR-19",0,2.87050320423508e-06,0,0,0,0,0,3.88581678492592e-06,"v_6509",4,1.94908977507504e-05,335.176468918067
"Modestobacter_marinus",0.0022884277878741,0.00137360754580659,0.00137909176989835,0.00081736317556961,0.000704592091455824,0.000688581422093423,0.00326526632117124,0.0028553197614346,"v_4314",21,1.94382350082612e-05,11688.626271106
"Actinobacillus_delphinicola",0,1.29172644190579e-06,0,0,0,1.32016287082307e-06,0,7.55575485957819e-07,"v_6492",19,1.94099378881988e-05,2433.93931292014
"Lactobacillus_iners",0,1.72230192254105e-06,0,0,0,0,0,1.51115097191564e-06,"v_6576",20,1.93858560794045e-05,321.924723165356
"Couchioplanes_caeruleus",0.00180862035678238,0.00178229543950956,0.00175855133933812,0.00137490229532901,0.00169893907394193,0.00119032096964565,0.00198086892028764,0.00218048291311913,"v_4126",18,1.93790938335723e-05,32.5600873562956
"Jeotgalicoccus_sp._ATCC_8456",0,1.00467612148228e-06,0,0,0,1.16484959190271e-06,0,1.18733290650514e-06,"v_6572",19,1.93742129226e-05,6174.85993715992
"Oenococcus_sicerae",0,1.07643870158816e-06,7.82552215796599e-07,0,7.17215076807638e-07,0,0,8.6351484109465e-07,"v_6580",25,1.93663335657293e-05,2011.42134907964
"Wigglesworthia_glossinidia",0,0,8.60807437376259e-07,0,1.00410110753069e-06,9.31879673522169e-07,0,6.47636130820987e-07,"v_6683",15,1.93614590795562e-05,427.272844567013
"Limosilactobacillus_gastricus",9.28890037854413e-07,0,1.40859398843388e-06,0,0,1.08719295244253e-06,0,0,"v_4861",4,1.93554630794542e-05,12782.9331916332
"Thermodesulfobacterium_sp._TA1",0,0,1.1738283236949e-06,0,1.14754412289222e-06,1.16484959190271e-06,0,0,"v_6750",7,1.93487220169108e-05,106.555731422037
"Actinoplanes_friuliensis",0.00167700378372639,0.00261718129646134,0.00134583330072699,0.00103280062184557,0.00117809748516423,0.00105535373026386,0.00196912463815155,0.00180636510821487,"v_4117",8,1.93464760393894e-05,737.549546973835
"Aquisphaera_giovannonii",0.00148336593737366,0.00146130141869597,0.00192476542997331,0.00227454308857186,0.00281879869486938,0.00240673457014992,0.00171786817790666,0.00181559392307907,"v_5485",24,1.9340115267087e-05,1636.89420162353
"Pseudomonas_putida",0.00167357403589431,0.00341353064789625,0.000993528293175362,0.00172782997113788,0.00148901022096034,0.00144340395764638,0.00115058376199963,0.00134060679079944,"v_1197",4,1.93232981005198e-05,192.061965655158
"Massilia_sp._DM-R-R2A-13",0.000404424431865844,0.0053848487234047,0.000222949126280451,0.000345349474181067,0.000386076875845552,0.000324371783025175,0.000358734436157015,0.000239787277436471,"v_2660",3,1.93046466284435e-05,0
"Massilia_sp._HC52",0.000459872021817769,0.00645195828957909,0.000269432727898769,0.000416801089528874,0.000442665145405674,0.000386031154756558,0.000424573593586625,0.000299639649859843,"v_2659",1,1.93035286850436e-05,0
"Sulfurospirillum_deleyianum",0,7.89388381164648e-07,1.72161487475252e-06,0,0,0,0,1.18733290650514e-06,"v_6518",19,1.92994306667953e-05,899.216724464343
"Bartonella_henselae",1.00034311768937e-06,9.32913541376402e-07,0,0,0,0,0,1.7270296821893e-06,"v_407",17,1.92804534762658e-05,1332.43349689072
"Acinetobacter_wanghuae",1.14324927735928e-06,0,0,0,1.21926563057299e-06,0,0,9.17484518663065e-07,"v_2177",17,1.92726501821265e-05,5669.03633969876
"Pedobacter_ginsengisoli",0.000114324927735928,0.000881172721120065,3.67799541424402e-06,0,5.73772061446111e-06,7.53269402763753e-06,6.76185941168976e-06,8.41926970067283e-06,"v_6018",3,1.92589168785148e-05,1181.2005925919
"Streptomyces_nigra",0.00162177055301397,0.000848448984591785,0.0026046467950574,0.00266969217344988,0.00143686868487642,0.00413871060003033,0.00139436658815792,0.000606133448770876,"v_3220",8,1.92233756247597e-05,181.182037203013
"Streptomyces_sviceus",5.24465605988568e-05,0,0,0,0,0,0,8.2195818936697e-05,"v_3365",1,1.9138389695891e-05,0
"Microbacterium_sp._KUDC0405",7.9098559377295e-05,0,0,0,0,0,0,8.64054537870334e-05,"v_3741",1,1.9138389695891e-05,0
"Rickettsia_canadensis",1.07179619752432e-06,1.21996386179991e-06,0,0,0,0,0,9.17484518663065e-07,"v_875",23,1.91157073767515e-05,14050.1563387756
"Polyangium_aurulentum",0.00145592795471704,0.00160195607570349,0.00190191490527205,0.00324347029669742,0.00278401376364421,0.00242622638665443,0.00182036373109437,0.00142933294072192,"v_2893",11,1.90825127852836e-05,5777.78449290933
"Nonomuraea_sp._ATCC_55076",0.00180190376727789,0.000892295921036476,0.00407537542942553,0.001311028881609,0.00110336367416087,0.00136636857130188,0.000837402905037158,0.0010192713305571,"v_4235",8,1.90570568281435e-05,179.708958804865
"Baekduia_soli",0.00163906219833403,0.00120489371997768,0.00305328398037359,0.00177871218206738,0.00189258714468,0.00149908376813933,0.002382665724277,0.00230839104895627,"v_4436",6,1.90298578469619e-05,1362.53243859021
"Sphingomonas_sediminicola",0.00215609668401976,0.00121041943864583,0.00267507649447909,0.00206235344299352,0.00256770169647903,0.00180986563925897,0.00202179596409524,0.00174554128159527,"v_430",6,1.90110454173875e-05,39.7814634410113
