"","SRR17408286"
"1452",79
"1536769",79
"1705566",79
"1742359",79
"1752063",79
"190146",79
"1941349",79
"2033033",79
"2507935",79
"2530390",79
"2975157",79
"328812",79
"34038",79
"82987",79
"1168034",78
"1476754",78
"1868325",78
"1913578",78
"194",78
"200254",78
"2162713",78
"254",78
"2592817",78
"2665156",78
"280473",78
"2816248",78
"28449",78
"2867015",78
"376805",78
"54736",78
"568768",78
"797291",78
"882104",78
"1070314",77
"1871021",77
"1884913",77
"2067958",77
"2316383",77
"2579248",77
"2591606",77
"2856523",77
"2937442",77
"48461",77
"485448",77
"529883",77
"571915",77
"580",77
"86304",77
"1261031",76
"1442556",76
"1973486",76
"226",76
"2569541",76
"2597518",76
"2597702",76
"2773294",76
"2818390",76
"2832500",76
"2837504",76
"2950541",76
"3070678",76
"41170",76
"46257",76
"46506",76
"837",76
"867076",76
"887061",76
"1173026",75
"1486245",75
"1573711",75
"2233542",75
"2305987",75
"2492396",75
"2576902",75
"2602769",75
"2742624",75
"2762277",75
"278132",75
"2825975",75
"2912188",75
"2983219",75
"3016636",75
"3047871",75
"490759",75
"521520",75
"65700",75
"1096",74
"1310418",74
"1400864",74
"1553431",74
"180",74
"1869241",74
"2267264",74
"2675232",74
"2745498",74
"28065",74
"2933777",74
"2935040",74
"31953",74
"324767",74
"38875",74
"519",74
"1033846",73
"1117645",73
"1508419",73
"1727164",73
"1727196",73
"1795053",73
"1884905",73
"208479",73
"2478464",73
"2547394",73
"2819994",73
"2823109",73
"2872754",73
"2986829",73
"300181",73
"3031125",73
"3073092",73
"339862",73
"34037",73
"39948",73
"43948",73
"585425",73
"86170",73
"1032",72
"1331736",72
"1643685",72
"1749259",72
"198119",72
"2246",72
"228899",72
"2497875",72
"2502791",72
"2679963",72
"2813779",72
"2998079",72
"3060154",72
"451",72
"492",72
"497725",72
"585423",72
"65058",72
"712538",72
"756892",72
"824",72
"1005665",71
"118163",71
"1649468",71
"2058136",71
"2072409",71
"2183896",71
"219574",71
"2724135",71
"2731755",71
"273376",71
"2758563",71
"28082",71
"2835869",71
"2879114",71
"2963105",71
"299767",71
"3003258",71
"3003260",71
"3070681",71
"390884",71
"50340",71
"55601",71
"651561",71
"670486",71
"79883",71
"823",71
"914153",71
"105751",70
"1211807",70
"1307761",70
"1597",70
"1620392",70
"1920191",70
"2050",70
"2496266",70
"2715679",70
"2766537",70
"2829597",70
"2842350",70
"2917790",70
"3003351",70
"630",70
"82654",70
"135577",69
"1400865",69
"1401",69
"1455",69
"1486991",69
"1509244",69
"189426",69
"2355",69
"2665646",69
"2709784",69
"2772483",69
"2778876",69
"28129",69
"2895489",69
"3043332",69
"545",69
"863643",69
"1050624",68
"114529",68
"1217282",68
"1426",68
"142864",68
"1692041",68
"1796646",68
"2014076",68
"2027919",68
"2268024",68
"2778078",68
"2811781",68
"28131",68
"3009078",68
"339617",68
"40576",68
"409",68
"857252",68
"1042156",67
"1129264",67
"158481",67
"1675036",67
"1852373",67
"2562449",67
"2691580",67
"2706887",67
"2739063",67
"2764711",67
"28132",67
"2871169",67
"2942275",67
"29533",67
"3025190",67
"408139",67
"46503",67
"504090",67
"576611",67
"97477",67
"1050646",66
"1168287",66
"1353134",66
"1637975",66
"1642647",66
"2071710",66
"215591",66
"2283318",66
"2557994",66
"2567937",66
"2763667",66
"2812863",66
"28183",66
"2866628",66
"2895475",66
"2913614",66
"2932253",66
"29330",66
"2955313",66
"2983228",66
"3002643",66
"3070683",66
"329857",66
"35841",66
"535712",66
"54291",66
"879567",66
"91604",66
"1094",65
"1161942",65
"1274359",65
"1295642",65
"1306993",65
"1590",65
"1807691",65
"199",65
"2588534",65
"264686",65
"28031",65
"2867021",65
"2912314",65
"2968831",65
"2986823",65
"2986922",65
"3047874",65
"32064",65
"367188",65
"38293",65
"47715",65
"55206",65
"60478",65
"839",65
"1259844",64
"1499687",64
"204",64
"2093824",64
"232537",64
"2666183",64
"266805",64
"28123",64
"282402",64
"2867026",64
"2919914",64
"29320",64
"29486",64
"2977321",64
"2996035",64
"3032582",64
"3034146",64
"326522",64
"468",64
"481146",64
"51197",64
"1055104",63
"1085624",63
"1163398",63
"1175444",63
"1307",63
"1499973",63
"184117",63
"1844051",63
"2005456",63
"2054914",63
"218284",63
"2211160",63
"224012",63
"250",63
"251701",63
"2681766",63
"2698672",63
"2748320",63
"2810535",63
"2853432",63
"2872157",63
"2896860",63
"2904245",63
"2916802",63
"29495",63
"2996785",63
"3003256",63
"316279",63
"484429",63
"57706",63
"712",63
"712471",63
"83552",63
"1016",62
"1118202",62
"1144323",62
"135616",62
"1389011",62
"152161",62
"191579",62
"1954171",62
"209",62
"2293",62
"238834",62
"2605747",62
"2763669",62
"2781961",62
"2809707",62
"2813843",62
"308865",62
"52694",62
"537",62
"565560",62
"714",62
"1027273",61
"1085622",61
"1227",61
"13373",61
"1464",61
"1709477",61
"1712410",61
"1827144",61
"2100422",61
"2489010",61
"2666138",61
"2707174",61
"2809708",61
"2849039",61
"29471",61
"2983235",61
"373687",61
"860353",61
"1156568",60
"1179672",60
"1263979",60
"137816",60
"1380604",60
"186814",60
"1906945",60
"2018065",60
"238",60
"24",60
"2487072",60
"2518989",60
"2518994",60
"2709396",60
"2772557",60
"2830994",60
"2929491",60
"2994555",60
"3038539",60
"365349",60
"413503",60
"45668",60
"459472",60
"486",60
"497",60
"504",60
"70799",60
"885040",60
"1071983",59
"1207075",59
"129958",59
"155977",59
"1570939",59
"1721",59
"187492",59
"190893",59
"2042057",59
"213849",59
"265883",59
"2806989",59
"2859001",59
"2865840",59
"2881428",59
"2908645",59
"29438",59
"2983236",59
"3073902",59
"33035",59
"338191",59
"400634",59
"412593",59
"458033",59
"556054",59
"568",59
"596707",59
"673",59
"871694",59
"935293",59
"1017270",58
"129577",58
"1416779",58
"1500254",58
"1623",58
"1736",58
"1912795",58
"1925020",58
"2283160",58
"2583587",58
"2743001",58
"2904246",58
"2994319",58
"3003262",58
"481743",58
"529884",58
"54304",58
"666686",58
"674",58
"984207",58
"1112103",57
"120831",57
"1465",57
"1620816",57
"1674922",57
"171523",57
"1874361",57
"1968541",57
"2072408",57
"212743",57
"2207",57
"2528593",57
"2592815",57
"2721545",57
"2742676",57
"2745514",57
"2777983",57
"2785918",57
"290053",57
"2991053",57
"3031802",57
"3031997",57
"3048493",57
"3060215",57
"312279",57
"318147",57
"53409",57
"729",57
"880",57
"935199",57
"999141",57
"1295392",56
"136",56
"1380685",56
"1493872",56
"1796616",56
"1959104",56
"2041044",56
"2081477",56
"2661553",56
"2705548",56
"271097",56
"2732161",56
"2792224",56
"2829596",56
"2907624",56
"3027472",56
"3075221",56
"332951",56
"387090",56
"43657",56
"516051",56
"84406",56
"1117707",55
"1131703",55
"1201031",55
"1306274",55
"132920",55
"1531",55
"1534110",55
"1628059",55
"1776384",55
"2005462",55
"213118",55
"2264",55
"2518971",55
"2594463",55
"2866278",55
"2867408",55
"3058394",55
"311181",55
"33070",55
"54914",55
"680",55
"1050635",54
"1114970",54
"1394889",54
"1479",54
"1871025",54
"200",54
"2024615",54
"2054902",54
"2604941",54
"2739062",54
"28087",54
"2815577",54
"28223",54
"33060",54
"330734",54
"33934",54
"70771",54
"762210",54
"863",54
"86795",54
"1436084",53
"1502",53
"1621989",53
"171695",53
"1795355",53
"1827300",53
"1858656",53
"2040586",53
"2099786",53
"2107708",53
"232259",53
"2729421",53
"2774188",53
"2820280",53
"2829569",53
"2856851",53
"2950245",53
"2956784",53
"2971264",53
"2979464",53
"2979869",53
"2998559",53
"3037258",53
"453161",53
"62322",53
"67827",53
"76634",53
"82801",53
"1107",52
"1335745",52
"1402861",52
"1416627",52
"1492737",52
"1652495",52
"1727163",52
"1769012",52
"184755",52
"185300",52
"1931275",52
"2107709",52
"228745",52
"2320",52
"2605424",52
"28111",52
"28118",52
"2926710",52
"2980554",52
"3034230",52
"3058398",52
"3058432",52
"314275",52
"358766",52
"359370",52
"374981",52
"421058",52
"51366",52
"587",52
"649196",52
"754476",52
"86188",52
"92172",52
"1241981",51
"1353138",51
"1397",51
"1522",51
"1732569",51
"187327",51
"200991",51
"2282124",51
"248903",51
"2546359",51
"2609809",51
"2685834",51
"2735554",51
"2745503",51
"28119",51
"28251",51
"2834459",51
"2877527",51
"288004",51
"2895496",51
"2976431",51
"2982691",51
"316068",51
"398736",51
"44935",51
"46507",51
"47678",51
"561061",51
"564",51
"595671",51
"69710",51
"1653434",50
"1737490",50
"1833852",50
"188710",50
"1968788",50
"2058175",50
"2079575",50
"2601575",50
"2609807",50
"2705471",50
"28173",50
"2821536",50
"2857064",50
"2871493",50
"2893884",50
"2904247",50
"2986824",50
"2986951",50
"3003263",50
"3075222",50
"43661",50
"446692",50
"632773",50
"643674",50
"67313",50
"716816",50
"72361",50
"1017",49
"153265",49
"1605721",49
"1637831",49
"1827305",49
"1891207",49
"1905730",49
"1922217",49
"2020965",49
"203192",49
"2051906",49
"2093856",49
"241425",49
"2567941",49
"2587854",49
"2594454",49
"265949",49
"2758037",49
"28091",49
"2814293",49
"2814294",49
"2819999",49
"2864201",49
"2908210",49
"291644",49
"2918516",49
"2929492",49
"29341",49
"2977320",49
"457083",49
"561879",49
"577469",49
"58138",49
"649776",49
"687",49
"81416",49
"1306519",48
"1358",48
"1510",48
"1532552",48
"166314",48
"2099387",48
"2320431",48
"2715131",48
"2743000",48
"294699",48
"2986827",48
"3051123",48
"389348",48
"452627",48
"476552",48
"498374",48
"553611",48
"616991",48
"104",47
"1114861",47
"111781",47
"1164",47
"128574",47
"146785",47
"1471",47
"1500686",47
"159743",47
"172713",47
"1871076",47
"208224",47
"2433",47
"2502784",47
"2572577",47
"2609667",47
"2681983",47
"2704140",47
"2708020",47
"2730851",47
"279359",47
"2800686",47
"28084",47
"2853439",47
"3019933",47
"3058393",47
"33025",47
"351671",47
"35817",47
"36854",47
"379067",47
"553239",47
"84980",47
"97050",47
"103808",46
"107445",46
"1179670",46
"143223",46
"1442557",46
"1615674",46
"1730",46
"187493",46
"192149",46
"195253",46
"2100764",46
"2724",46
"2731377",46
"2782006",46
"2842348",46
"2854036",46
"2908840",46
"2912675",46
"2920939",46
"2929800",46
"29370",46
"2976884",46
"298",46
"2987521",46
"3059078",46
"45656",46
"45658",46
"48075",46
"633415",46
"88233",46
"960",46
"1008",45
"1150",45
"118968",45
"1678728",45
"169669",45
"17",45
"178606",45
"2352",45
"2495429",45
"257984",45
"2591634",45
"2666100",45
"2748865",45
"2766701",45
"2813035",45
"2978283",45
"2986837",45
"3022127",45
"3038925",45
"33938",45
"33952",45
"34102",45
"36874",45
"45243",45
"671990",45
"681157",45
"82985",45
"84030",45
"85026",45
"97478",45
"1178",44
"1305",44
"1390",44
"1407",44
"1444684",44
"1496",44
"150830",44
"1520",44
"1565",44
"158483",44
"1727145",44
"181486",44
"2242",44
"2564040",44
"2590900",44
"2682487",44
"2705473",44
"2728853",44
"2735868",44
"2795738",44
"2814275",44
"28152",44
"2823902",44
"2835041",44
"285983",44
"2881052",44
"291645",44
"2917715",44
"293387",44
"2933959",44
"3037696",44
"371142",44
"388413",44
"485",44
"51515",44
"563843",44
"685565",44
"754429",44
"1104324",43
"111501",43
"1118153",43
"1155384",43
"1243",43
"1293412",43
"1307839",43
"1332188",43
"1441095",43
"1563",43
"1662285",43
"1721091",43
"2299",43
"246787",43
"2575375",43
"2651167",43
"28113",43
"2819101",43
"2829809",43
"2837508",43
"2880008",43
"2893883",43
"2907623",43
"2932257",43
"3026433",43
"3028315",43
"309805",43
"317660",43
"326454",43
"380393",43
"386490",43
"407035",43
"412034",43
"432330",43
"447792",43
"45067",43
"483913",43
"546367",43
"71667",43
"96232",43
"1149953",42
"118562",42
"118613",42
"1218315",42
"1230341",42
"1353976",42
"1357",42
"153493",42
"1618022",42
"1758730",42
"1867846",42
"1917830",42
"2039",42
"2169583",42
"247480",42
"2478552",42
"2506452",42
"2518177",42
"2528037",42
"2651972",42
"2675054",42
"2697023",42
"2724191",42
"2731756",42
"2755562",42
"2810512",42
"2885633",42
"289435",42
"2895472",42
"2926399",42
"2954082",42
"2986835",42
"2986929",42
"3016339",42
"336261",42
"371601",42
"454",42
"456",42
"487316",42
"490",42
"53442",42
"57487",42
"63186",42
"640030",42
"680279",42
"79885",42
"820",42
"83561",42
"84163",42
"948519",42
"104623",41
"126385",41
"1337936",41
"1472",41
"1481663",41
"1561924",41
"1639",41
"1727214",41
"1761453",41
"2083053",41
"2507538",41
"2585771",41
"263377",41
"2675229",41
"272131",41
"2741553",41
"2742683",41
"2746060",41
"2749808",41
"2761580",41
"28072",41
"2864204",41
"2893886",41
"2913620",41
"2926907",41
"2996794",41
"332186",41
"338645",41
"34085",41
"359408",41
"373994",41
"398041",41
"398743",41
"738",41
"754477",41
"821",41
"859144",41
"870",41
"915",41
"992289",41
"1225337",40
"1229621",40
"1376",40
"138851",40
"1501",40
"1507808",40
"1658616",40
"1754",40
"186818",40
"1884914",40
"192389",40
"195522",40
"1971364",40
"2039166",40
"2126069",40
"240427",40
"2485124",40
"2527775",40
"253245",40
"2592625",40
"2594005",40
"2609256",40
"270918",40
"2719119",40
"2745509",40
"2795724",40
"282132",40
"2829812",40
"2853159",40
"29484",40
"3003259",40
"3059026",40
"3070659",40
"33926",40
"352858",40
"373672",40
"454154",40
"493",40
"53336",40
"696485",40
"795750",40
"84032",40
"889453",40
"999",40
"1050657",39
"108981",39
"109266",39
"116090",39
"119864",39
"1218801",39
"1236046",39
"1351",39
"1441386",39
"165179",39
"1731",39
"1737359",39
"2094025",39
"2364272",39
"2496866",39
"2506430",39
"2590012",39
"2732364",39
"2785912",39
"2891210",39
"2929494",39
"2932259",39
"2937774",39
"2949635",39
"3025668",39
"3047468",39
"3070679",39
"31979",39
"332410",39
"357794",39
"359303",39
"444",39
"51101",39
"566027",39
"59610",39
"63743",39
"848",39
"875170",39
"885581",39
"102106",38
"1055688",38
"1124835",38
"1147",38
"1408204",38
"1508404",38
"1525218",38
"1660083",38
"1687",38
"1968775",38
"197222",38
"203",38
"2133944",38
"2173034",38
"221350",38
"2222",38
"2303750",38
"246",38
"2478663",38
"2494375",38
"2654325",38
"265488",38
"2715212",38
"2746225",38
"2775246",38
"2829795",38
"2831148",38
"2864203",38
"2864209",38
"2864212",38
"2908843",38
"2939495",38
"2954078",38
"3022126",38
"3025672",38
"3042028",38
"3050112",38
"31909",38
"33038",38
"331648",38
"390846",38
"40520",38
"413501",38
"628",38
"637971",38
"64104",38
"70864",38
"78259",38
"831",38
"919",38
"935222",38
"1045808",37
"1165",37
"1177211",37
"1667",37
"171438",37
"1763538",37
"178399",37
"206379",37
"2069256",37
"219181",37
"2208",37
"2249356",37
"2259673",37
"2282170",37
"2516557",37
"2662262",37
"2665645",37
"2709302",37
"2811425",37
"2811789",37
"28262",37
"284581",37
"2886510",37
"2908648",37
"2933816",37
"2966586",37
"2968475",37
"2968490",37
"2975052",37
"3023936",37
"3046369",37
"3070815",37
"356322",37
"379064",37
"381751",37
"44000",37
"454662",37
"51173",37
"51589",37
"543349",37
"556548",37
"623",37
"669359",37
"675",37
"1173283",36
"1196083",36
"125316",36
"1434100",36
"1472767",36
"1556",36
"1632",36
"1853276",36
"191026",36
"2015076",36
"2027857",36
"2052660",36
"2054173",36
"2080449",36
"2083054",36
"2184581",36
"2236",36
"2339259",36
"2479546",36
"2487118",36
"2518645",36
"2546350",36
"2572088",36
"2678343",36
"2713414",36
"2742639",36
"28187",36
"2829187",36
"2836161",36
"2840467",36
"2854261",36
"2859768",36
"2880221",36
"2893885",36
"2980181",36
"2997336",36
"3021011",36
"329854",36
"35786",36
"454155",36
"474394",36
"48296",36
"521720",36
"718",36
"718286",36
"104204",35
"1055323",35
"1160",35
"1238",35
"1453352",35
"1524258",35
"1563222",35
"1580",35
"1581",35
"1592728",35
"1705353",35
"1816183",35
"182180",35
"1825023",35
"1906275",35
"1912324",35
"2067572",35
"2487065",35
"2498113",35
"2576926",35
"2590015",35
"2594461",35
"2650157",35
"2653189",35
"2763672",35
"28169",35
"283734",35
"2935863",35
"2939415",35
"29497",35
"2976127",35
"3042029",35
"3042615",35
"367743",35
"411153",35
"416916",35
"435912",35
"47951",35
"580165",35
"750",35
"762954",35
"79967",35
"82983",35
"90244",35
"907046",35
"911092",35
"958",35
"1050655",34
"105841",34
"1082702",34
"110662",34
"1131707",34
"1250205",34
"1273541",34
"135618",34
"142058",34
"1573676",34
"1573720",34
"1685010",34
"1723645",34
"1751056",34
"1789226",34
"1884907",34
"2005388",34
"2054915",34
"2058152",34
"207949",34
"2107707",34
"225848",34
"2497456",34
"253237",34
"2546366",34
"2584122",34
"2606450",34
"266749",34
"2668067",34
"2685905",34
"2686077",34
"2778059",34
"28182",34
"28184",34
"2838877",34
"2852098",34
"2854796",34
"2867409",34
"28885",34
"28895",34
"2893202",34
"2924033",34
"2932255",34
"2932258",34
"2964606",34
"2975055",34
"2986834",34
"3003257",34
"3052091",34
"320787",34
"34098",34
"433296",34
"459529",34
"52972",34
"54299",34
"544645",34
"558152",34
"558541",34
"56112",34
"568386",34
"69967",34
"79209",34
"89373",34
"942880",34
"96345",34
"1004301",33
"1055487",33
"1170562",33
"1173263",33
"121277",33
"1352",33
"1500687",33
"1522056",33
"1522312",33
"1577685",33
"1581680",33
"1592897",33
"1610",33
"1691",33
"1803865",33
"1903414",33
"1940790",33
"2036037",33
"208199",33
"2153385",33
"2209",33
"2231053",33
"234827",33
"2364271",33
"248315",33
"255519",33
"2592382",33
"264697",33
"2672567",33
"2675230",33
"2746932",33
"28116",33
"2819096",33
"2820270",33
"28263",33
"2856519",33
"2864207",33
"2886359",33
"2892541",33
"2894079",33
"2904120",33
"2908842",33
"2911514",33
"2918899",33
"29394",33
"2992242",33
"300231",33
"3074148",33
"317936",33
"320778",33
"326523",33
"35742",33
"379097",33
"387661",33
"449",33
"59",33
"63363",33
"744515",33
"76123",33
"76885",33
"83984",33
"909656",33
"101385",32
"1028416",32
