"","SRR4142418","SRR4141180"
"3057115",126,332
"1612552",119,331
"1686",127,331
"2058624",119,331
"1796646",330,183
"2051906",330,117
"2762318",100,330
"2855434",147,330
"3047030",76,330
"142864",288,329
"217159",329,73
"2605730",206,329
"2714353",128,329
"2904246",179,329
"58180",140,329
"703",264,329
"1124597",94,328
"158823",293,328
"2810563",122,328
"2966453",141,328
"3023076",89,328
"367298",51,328
"1082704",180,327
"1534",327,209
"2293862",121,327
"61592",106,327
"1561005",130,326
"2866807",111,326
"76761",130,326
"85",144,326
"140",107,325
"1420916",123,325
"2576756",141,325
"2665645",80,325
"2870860",109,325
"2894156",112,324
"1965282",122,323
"32207",77,323
"1352",322,112
"1450",141,322
"1796620",115,322
"194197",120,322
"2950108",141,322
"1609967",117,321
"632773",320,120
"1481672",127,319
"1955013",319,60
"2714358",93,319
"28199",319,70
"495",137,319
"520",126,319
"1168034",129,318
"301",99,318
"137584",152,317
"1397108",113,317
"1573711",103,317
"1640",317,50
"28100",153,317
"2975157",101,317
"1005665",316,205
"1509",316,153
"3034146",110,316
"394935",114,316
"1870862",134,315
"206662",116,315
"257438",97,315
"35757",115,315
"2681766",120,314
"36845",314,167
"1643824",103,313
"164759",125,313
"2893885",78,313
"1279031",20,312
"28454",172,312
"3025408",312,35
"81462",114,312
"1034015",130,311
"2083206",113,311
"208962",311,275
"2895476",109,311
"586",253,311
"2490452",81,310
"2703885",310,302
"40214",229,310
"67313",57,310
"198483",309,48
"308865",130,309
"317936",119,309
"35703",309,309
"38308",113,309
"1579316",109,308
"1844006",104,308
"221341",115,308
"280473",154,308
"2883106",144,308
"453162",116,308
"59932",103,308
"1598",307,139
"1751046",105,307
"1805933",287,307
"2774461",142,307
"2795738",141,307
"33074",127,307
"456327",148,307
"712157",111,307
"118323",147,306
"1613",192,306
"2183896",83,306
"2590776",95,306
"3003601",193,306
"37637",109,306
"2683272",81,305
"2748319",305,114
"45404",120,305
"82987",305,205
"99598",218,305
"1536648",107,304
"155925",78,304
"2126553",141,304
"2745511",82,304
"2758440",95,304
"1549855",110,303
"28072",125,303
"2891570",303,265
"3074378",107,303
"53346",303,90
"1349410",105,302
"2594457",140,302
"2871826",265,302
"1584",135,301
"2716226",119,301
"28065",86,301
"2809707",87,301
"2814292",113,301
"2855441",109,301
"2904247",178,301
"2955313",100,301
"3020899",97,301
"43658",189,301
"99807",98,301
"163011",130,300
"1985176",300,8
"218144",300,39
"2774873",99,300
"42817",87,300
"43674",105,300
"1033922",55,299
"1308",299,75
"168384",133,299
"174633",117,299
"2507935",299,153
"29378",299,72
"3039851",104,299
"316277",101,299
"33007",97,299
"1869241",154,297
"2072406",125,297
"254",173,297
"379893",297,285
"678932",77,297
"84565",146,297
"1175445",123,296
"33943",96,296
"1643",295,42
"1660079",295,39
"2545798",295,290
"920",120,295
"2580515",138,294
"332410",294,90
"838",89,294
"90627",101,294
"1920883",143,293
"2058175",172,293
"58169",265,293
"1879049",122,292
"2303332",149,292
"3046383",135,292
"34020",103,292
"70255",292,34
"71237",292,60
"1184",99,291
"1272",101,291
"180957",214,291
"2919914",107,291
"2962597",136,291
"36835",291,65
"656",92,291
"1717",124,290
"2094151",115,290
"2591634",149,290
"2919913",105,290
"2936507",95,290
"29573",110,290
"3024245",85,290
"3031997",266,290
"1471761",208,289
"1689834",116,289
"1922217",289,233
"2744519",85,289
"2952525",124,289
"1305",288,143
"203557",106,288
"2996112",288,88
"233100",129,287
"3070996",287,88
"1006155",286,52
"1085624",108,286
"54304",148,286
"3003256",88,285
"459472",285,149
"1089444",157,284
"1129704",118,284
"1336806",149,284
"1702043",75,284
"2852117",115,284
"55213",140,284
"1445505",156,283
"1912871",283,46
"2739061",128,283
"328812",123,283
"390884",141,283
"631220",89,283
"1448929",93,282
"146825",105,282
"269261",120,282
"536441",120,282
"580",280,282
"1415568",108,281
"1633",281,48
"2961520",281,50
"3058394",281,125
"586733",281,47
"2594913",81,280
"2798577",104,280
"3028807",97,280
"34085",253,280
"1854498",27,279
"1870884",279,56
"2961941",92,279
"416344",279,100
"487",101,279
"76885",38,279
"107637",100,278
"1295",278,39
"2800686",64,278
"3025665",278,44
"397865",112,278
"42422",278,65
"1807691",129,277
"1945512",125,277
"2377",141,277
"2729423",94,277
"2934340",90,277
"304207",99,277
"52959",131,277
"729",277,194
"1050638",94,276
"2496265",276,33
"2812000",101,276
"2993314",102,276
"355243",93,275
"51669",275,106
"1117645",186,274
"1470434",114,274
"1499687",274,125
"1985179",274,21
"2962659",274,60
"33941",274,22
"95619",101,274
"1510570",241,273
"109266",157,272
"1493872",92,272
"2047767",74,272
"2249356",152,272
"2897177",114,272
"2937442",66,272
"475088",107,272
"1173026",106,271
"1542",271,67
"2983220",82,271
"485870",105,271
"1075398",97,270
"2419842",270,24
"2567937",86,270
"3069118",100,270
"847",109,270
"1921087",79,269
"2027857",146,269
"2750929",112,269
"2929798",105,269
"2976431",269,140
"82995",269,154
"1851148",114,268
"2483402",112,268
"3036945",126,268
"374106",268,49
"626937",107,268
"1348613",267,91
"1486245",116,267
"1917421",114,267
"2809020",101,267
"3070681",267,201
"34062",177,267
"38290",67,267
"46126",267,60
"554344",127,267
"797291",102,267
"2986922",90,266
"36739",70,266
"470933",71,266
"1051",122,265
"1818004",109,265
"1909699",103,265
"2895471",192,265
"2983214",82,265
"3003351",64,265
"2056231",126,264
"81028",97,264
"979",264,137
"1649480",133,263
"2512235",92,263
"2560337",263,12
"2781961",141,263
"3035694",263,62
"1249553",107,262
"1306519",127,262
"1519",262,79
"3045816",94,262
"33987",131,262
"37734",262,64
"50340",131,262
"76759",95,262
"905",81,262
"1604",261,70
"2867024",113,261
"485880",114,261
"651666",106,261
"933080",117,261
"2099387",260,231
"2576903",152,260
"2942908",117,260
"1282863",117,259
"2494548",87,259
"2986837",60,259
"3003262",117,259
"3046382",108,259
"1911586",258,48
"2808963",258,165
"2813779",37,258
"2854261",258,99
"354349",121,258
"35799",77,258
"1492737",82,257
"238",131,257
"2609809",123,257
"2666183",91,257
"3050072",257,62
"376805",88,257
"756892",128,257
"81682",89,257
"1159327",69,256
"1785145",79,256
"28112",107,256
"2982533",70,256
"44577",153,256
"484770",256,92
"1310418",58,255
"1476754",92,255
"1641",255,56
"1921086",80,255
"28108",141,255
"373994",255,220
"485447",104,255
"57320",89,255
"1526571",127,254
"2665646",254,154
"2837969",118,254
"3003261",91,254
"3059078",108,254
"137816",207,253
"1886670",253,21
"2602769",81,253
"2662033",116,253
"2822410",103,253
"100716",82,252
"1474",252,44
"1610576",100,252
"2706887",131,252
"2709403",152,252
"2792013",68,252
"131318",63,251
"179",76,251
"2557994",83,251
"2732163",86,251
"2810512",125,251
"447237",54,251
"1293",250,135
"1475485",121,250
"1836467",113,250
"2785025",250,77
"291644",154,250
"54291",250,239
"561061",161,250
"1280380",113,249
"155085",249,48
"1769012",54,249
"2740515",103,249
"2881377",107,249
"2899133",54,249
"2931921",160,249
"3003258",63,249
"1218177",83,248
"1436085",93,248
"1517",248,81
"1827305",48,248
"2072025",248,22
"2508306",87,248
"2684113",95,248
"2705473",79,248
"2913614",105,248
"2935040",72,248
"55601",125,248
"1218801",247,241
"1703969",67,247
"1862358",69,247
"2047966",93,247
"271865",120,247
"2732161",78,247
"2859768",118,247
"666",139,247
"1071080",246,17
"1677857",246,68
"3039116",167,246
"84642",99,246
"1038856",206,245
"133549",90,245
"1986204",114,245
"226",105,245
"2483360",80,245
"2759736",245,174
"78543",108,245
"85683",245,193
"1331736",70,244
"137545",187,244
"1642647",110,244
"1752064",114,244
"2715131",140,244
"2743772",224,244
"2903536",58,244
"2908211",244,43
"2977321",50,244
"3038653",244,51
"3059030",90,244
"373672",66,244
"44000",244,164
"755731",244,64
"1070314",66,243
"152053",132,243
"171",178,243
"1784714",106,243
"1921017",243,12
"266748",243,118
"2739062",89,243
"2853439",142,243
"2883512",95,243
"3059077",243,78
"502",86,243
"2809708",65,242
"2993563",104,242
"596707",36,242
"158841",115,241
"2520507",241,85
"2908840",241,87
"2929481",241,36
"554",163,241
"1814290",84,240
"1847728",240,37
"2291597",98,240
"2842458",240,4
"1134405",157,239
"1442555",71,239
"155978",97,239
"2773454",239,79
"2920939",81,239
"2963940",239,41
"3031802",101,239
"1599",238,85
"1609531",238,21
"1642646",83,238
"2592814",84,238
"2896860",75,238
"31979",238,147
"143361",73,237
"2714594",149,237
"2884834",237,32
"2895352",109,237
"2934937",82,237
"2983212",90,237
"2986835",162,237
"1436084",106,236
"254246",86,236
"2816248",153,236
"3019932",85,236
"1458307",109,235
"1535304",104,235
"158",235,166
"1761012",152,235
"1911587",235,9
"2596890",150,235
"2738844",235,80
"2996785",78,235
"809",100,235
"1636720",234,19
"1638",234,88
"215743",88,234
"2508307",79,234
"2956784",114,234
"3025667",71,234
"388413",86,234
"505",93,234
"1647413",163,233
"1795355",124,233
"2518177",102,233
"2594462",99,233
"271065",90,233
"2733484",72,233
"2785911",116,233
"2811425",83,233
"2907534",64,233
"2916754",233,116
"2926907",112,233
"823",133,233
"118562",88,232
"2738",232,93
"2789425",62,232
"2983606",91,232
"3065396",94,232
"316068",86,232
"438",88,232
"101564",95,231
"1254",231,58
"208479",175,231
"3029399",62,231
"1114970",135,230
"131111",63,230
"185300",105,230
"1871076",147,230
"1898684",85,230
"2068654",230,63
"208596",230,46
"2585771",191,230
"2782176",84,230
"2979869",86,230
"2996035",101,230
"3036302",59,230
"94869",230,84
"1534110",78,229
"1727163",114,229
"192149",143,229
"2739434",78,229
"61015",229,55
"630",229,229
"82348",229,47
"104",161,228
"118163",117,228
"1286698",228,67
"129958",228,178
"1678728",66,228
"1705",87,228
"1908198",107,228
"267363",105,228
"2778058",86,228
"28035",228,53
"86304",84,228
"2748320",82,227
"2908645",115,227
"2949996",227,165
"335405",90,227
"75612",87,227
"82976",227,162
"150247",226,25
"170573",226,54
"2685905",226,54
"2764325",226,53
"2842350",78,226
"2961531",97,226
"2971264",226,136
"339862",226,119
"367188",56,226
"1335",225,68
"184117",85,225
"199",160,225
"2479392",68,225
"2810535",62,225
"290335",225,39
"371142",99,225
"971",73,225
"133539",90,224
"1636423",80,224
"2547394",139,224
"2705547",54,224
"2893884",72,224
"291645",86,224
"2979464",142,224
"320787",132,224
"394958",224,66
"1354",223,111
"1471400",88,223
"251701",70,223
"2547598",223,221
"258255",86,223
"2875962",90,223
"2983229",78,223
"2992143",121,223
"3020906",65,223
"3044166",59,223
"391613",90,223
"447199",223,25
"53345",223,65
"585425",90,223
"595468",60,223
"1150",84,222
"2058136",222,151
"2594461",222,123
"2983222",85,222
"773",202,222
"1004301",69,221
"1166130",221,158
"1207075",95,221
"1507512",221,63
"1591409",87,221
"1697",70,221
"1866325",84,221
"2082587",88,221
"522262",221,40
"553611",112,221
"63186",80,221
"1092",116,220
"114529",78,220
"1514105",184,220
"2033033",95,220
"2054914",110,220
"2572088",46,220
"301301",127,220
"457083",178,220
"571256",91,220
"84999",71,220
"1232427",90,219
"1292",219,49
"213115",82,219
"2587861",91,219
"2782013",81,219
"2908210",68,219
"54005",219,40
"59753",60,219
"61434",82,219
"1615909",110,218
"1930071",111,218
"2502784",74,218
"2698672",106,218
"2782006",80,218
"2812647",86,218
"2908843",102,218
"29388",218,124
"3059026",194,218
"587",171,218
"1145276",217,14
"1173586",83,217
"2813780",76,217
"2871169",67,217
"29394",217,134
"409",44,217
"569",169,217
"833",136,217
"1211807",89,216
"2792224",78,216
"46257",49,216
"518753",73,216
"861",216,93
"2737",215,32
"2930219",215,79
"29552",215,61
"82654",119,215
"95641",102,215
"1165",149,214
"1718",72,214
"2516557",62,214
"28131",95,214
"2823109",67,214
"29347",112,214
"296745",214,146
"53336",214,106
"564",214,171
"82977",214,147
"84032",214,112
"1164",176,213
"160386",82,213
"212743",34,213
"254247",82,213
"2843756",213,5
"641",124,213
"75588",61,213
"999",109,213
"1444770",80,212
"2041044",212,209
"216933",212,21
"2483110",212,71
"2597702",212,178
"2834406",70,212
"2866628",86,212
"1389223",94,211
"153265",104,211
"1925021",211,15
"2559597",92,211
"2686077",140,211
"2854257",71,211
"53344",211,51
"1303",210,124
"1639108",153,210
"2010992",210,193
"2296",90,210
"2758724",85,210
"3003263",120,210
"307249",125,210
"413503",173,210
"421058",114,210
"46506",89,210
"79209",210,76
"944",87,210
"102115",81,209
"1234143",91,209
"1815583",87,209
"2065312",209,73
"232346",104,209
"2497860",209,28
"253245",65,209
"2867014",72,209
"29380",209,58
"649196",65,209
"1006576",208,56
"1069494",60,208
"1874277",78,208
"2107708",77,208
"289435",102,208
"40576",119,208
"519",80,208
"985762",208,58
"1006",72,207
"1717717",76,207
"1763998",99,207
"191579",79,207
"2246",70,207
"232259",173,207
"2873460",207,1
"3020900",89,207
"53419",87,207
"1236179",110,206
"1366",206,52
"1553431",64,206
"2303750",58,206
"2487074",69,206
"2587856",89,206
"2974039",79,206
"398743",95,206
"224719",205,38
"2335",54,205
"258224",76,205
"2756",205,62
"2866278",74,205
"2875764",205,49
"396015",79,205
"45065",63,205
"1102",80,204
"1114861",78,204
"1324352",72,204
"1476",204,41
"1920191",78,204
"2173034",204,67
"250",111,204
"2731219",204,102
"291990",52,204
"2980554",113,204
"340146",178,204
"399742",204,50
"1217282",101,203
"1400866",76,203
"1442551",71,203
"183417",203,53
"1963025",203,177
"2867408",70,203
"2908842",123,203
"384636",150,203
"525917",75,203
"54006",81,203
"1504981",83,202
"220697",83,202
"2724150",181,202
"3054208",202,57
"857252",73,202
"89153",95,202
"1232428",98,201
"1529",201,65
"2005460",94,201
"2929800",91,201
"49338",104,201
"661191",67,201
"66228",79,201
"1173101",80,200
"1260",200,73
"132920",200,75
"1408191",87,200
"158481",82,200
"1706369",86,200
"2202721",80,200
"2583587",76,200
"28251",91,200
"2895489",72,200
"565560",74,200
"839",68,200
"1225337",103,199
"1564",72,199
"2231056",199,4
"2562449",199,131
"2662364",81,199
"28129",85,199
"2821536",86,199
"2867015",65,199
"2885633",111,199
"36854",199,84
"38293",154,199
"135577",97,198
"143223",64,198
"1452732",198,36
"1903410",176,198
"1974213",73,198
"2489010",198,177
"2779359",114,198
"2904129",75,198
"398041",43,198
"46127",198,45
"1004303",34,197
"1721091",61,197
"2829597",197,141
"2907623",88,197
"3003257",144,197
"445",90,197
"1749259",58,196
"2153385",196,101
"246787",116,196
"2494375",80,196
"2609807",172,196
"281120",119,196
"2829502",77,196
"2893202",75,196
"314275",154,196
"70799",118,196
"1486991",72,195
"1777867",63,195
"29438",49,195
"2949629",50,195
"2969821",195,61
"2987521",62,195
"3045146",195,134
"62322",95,195
"109472",194,35
"1163398",86,194
"1737446",64,194
"1987356",61,194
"2039166",64,194
"2107709",55,194
"2681308",194,51
"2842348",112,194
"641148",95,194
"935199",60,194
"1118202",48,193
"1497681",193,76
"2599305",85,193
"2893883",71,193
"2986838",65,193
"3002643",76,193
"3026425",193,15
"3058432",69,193
"668",193,110
"702967",57,193
"930",108,193
"1255",192,49
"1620392",77,192
"2338073",150,192
"28198",192,121
"3009078",88,192
"34038",160,192
"47886",94,192
"2217867",84,191
"2478552",63,191
"2499157",49,191
"2576307",191,81
"3035288",191,18
"584609",191,173
"141451",74,190
"1416779",82,190
"1986034",141,190
"2080757",75,190
"2859001",126,190
"300181",141,190
"485448",118,190
"568768",97,190
"585423",73,190
"1160",136,189
"1185412",189,87
"1547",189,71
"2026",189,176
"2420306",136,189
"28152",189,73
"28227",138,189
"2977320",61,189
"323284",54,189
"407035",189,84
"41170",189,145
"96472",85,189
"1045808",42,188
"1218",85,188
"1313",188,59
"160825",60,188
"1761453",108,188
"200991",188,157
"2487072",86,188
"2507159",188,64
"279359",127,188
"29341",188,131
"29384",188,43
"3016339",77,188
"856",188,179
"1615674",58,187
"1649468",76,187
"2597518",80,187
"28173",110,187
"616991",70,187
"86795",21,187
"1714860",137,186
"1803846",80,186
"197222",186,68
"2768165",69,186
"2930200",186,63
"29486",114,186
"33028",186,49
"411153",153,186
"53409",45,186
"871694",80,186
"907046",61,186
"118969",185,38
"1241981",105,185
"1376",117,185
"160453",185,64
"2653858",66,185
"2780922",74,185
"3025668",52,185
"3060154",64,185
"1218493",184,26
"1359",184,60
"1511",184,46
"166485",184,65
"2518989",62,184
"2530390",52,184
"2614693",105,184
"2745509",45,184
"28111",71,184
"484429",65,184
"1671721",77,183
"2968831",34,183
"111501",53,182
"1216932",182,95
"1714849",78,182
"1913578",60,182
"2086584",71,182
"2183582",78,182
"2686365",182,120
"2709302",37,182
"29330",53,182
"2966552",108,182
"33932",182,80
"473531",63,182
"1019",94,181
"1336",181,87
"186803",180,181
"1868734",181,59
"2008793",70,181
"266009",75,181
"2715679",97,181
"28264",61,181
"29385",181,78
"387661",49,181
"43657",145,181
"468911",181,32
"69541",85,181
"716816",67,181
"914153",58,181
"1714845",180,87
"2320",64,180
"2761580",82,180
"2895475",57,180
"376490",72,180
"399025",52,180
"516051",97,180
"889453",120,180
"89059",180,46
"2033032",62,179
"214473",179,55
"2560057",75,179
"28188",116,179
"2912855",84,179
"2986824",143,179
"2986924",92,179
"2996794",179,145
"46503",82,179
"489910",179,30
"497",76,179
"664683",53,179
"916",69,179
"101385",88,178
"108007",73,178
"248906",52,178
