"","SRR4140275","SRR4140276"
"2584122",156,103
"2763667",156,127
"2831890",156,77
"284581",156,118
"2966552",152,156
"446692",156,102
"566027",140,156
"576611",156,126
"98228",156,141
"1042156",155,122
"111769",155,121
"1165",155,138
"1241981",155,105
"1570939",132,155
"1675036",155,120
"1761453",155,145
"200991",155,148
"2086584",150,155
"2590900",155,128
"2891210",155,129
"2986829",155,113
"2986951",155,82
"537",155,135
"702967",155,152
"1353134",143,154
"1563479",154,150
"2594463",154,134
"28173",154,88
"2864201",154,106
"2929491",154,147
"408139",154,125
"588067",154,137
"824",154,117
"2487065",153,106
"263377",120,153
"28264",153,114
"3038925",131,153
"3075221",129,153
"33025",153,118
"999183",153,122
"1144323",152,140
"1295392",152,129
"1712410",152,119
"28113",152,129
"2813779",123,152
"2939415",149,152
"3016339",152,118
"52694",152,109
"59739",152,110
"632773",152,97
"1055688",116,151
"166309",134,151
"1729720",151,133
"192389",151,143
"2094025",142,151
"2249356",151,98
"28119",138,151
"2866201",151,87
"2893884",148,151
"2899133",111,151
"3075222",142,151
"669359",151,88
"712036",151,131
"1329841",150,67
"1639",150,125
"180",150,116
"1871034",150,111
"2052660",150,73
"2495429",127,150
"2594461",150,141
"2730851",147,150
"2912188",150,110
"2949996",150,91
"2977321",150,117
"571915",150,142
"78398",150,80
"86170",150,139
"1055104",131,149
"1500687",121,149
"208199",149,104
"2282124",113,149
"2487072",140,149
"2496266",149,116
"2696560",143,149
"2937774",149,116
"481146",141,149
"490759",145,149
"633",149,82
"1250205",148,113
"2864040",148,124
"2893202",148,147
"2982691",133,148
"1674922",145,147
"1725232",147,145
"1910951",57,147
"1912324",139,147
"2100422",147,141
"219181",147,120
"2305987",147,140
"2592815",147,140
"2605424",118,147
"2676309",147,142
"2778078",147,131
"2793103",147,98
"1045808",133,146
"2763669",146,106
"28118",145,146
"2813035",124,146
"2997336",146,132
"33060",146,90
"399742",146,69
"411153",146,125
"468",146,108
"504090",146,125
"538",135,146
"1337936",145,104
"2986837",145,125
"3032586",145,120
"55206",145,129
"935222",145,119
"1188228",144,118
"1500254",144,105
"153493",144,109
"1565",144,115
"1692041",131,144
"2093823",102,144
"2126069",144,136
"2299",144,114
"246",144,99
"2894079",112,144
"3003263",144,141
"326522",144,124
"623",144,49
"747522",144,96
"762210",129,144
"1094",143,118
"1416627",143,138
"2572088",104,143
"2691580",143,127
"2785918",141,143
"2913620",143,86
"2920939",143,130
"2933872",143,57
"565560",138,143
"716816",143,123
"1178778",142,128
"17",142,117
"2801844",142,106
"2829597",142,131
"290053",131,142
"351671",142,115
"387090",142,139
"714",142,113
"754477",129,142
"848",142,132
"1323375",141,132
"139438",141,136
"146786",141,120
"1658616",141,137
"1803846",141,113
"1836467",141,123
"1983755",104,141
"2201181",140,141
"2507538",134,141
"2516559",132,141
"2994319",140,141
"3026145",141,109
"556054",141,132
"1085622",140,117
"1464",140,128
"1709477",140,111
"248906",140,102
"2676233",76,140
"28188",140,134
"2853159",115,140
"44000",140,71
"596707",140,123
"935293",140,111
"1307839",139,125
"1714860",139,91
"1871025",139,105
"1906275",139,92
"252966",139,113
"2758037",139,126
"3034230",130,139
"47678",139,97
"554880",139,66
"878220",133,139
"1019",138,103
"1496",138,118
"1501",138,98
"152268",138,58
"1605721",131,138
"161154",138,118
"1662285",138,134
"1714849",138,122
"1855377",138,102
"1874361",138,126
"2133944",138,117
"2220073",138,93
"2497456",138,129
"409",126,138
"72361",138,114
"1050624",137,129
"1263979",137,130
"1383885",137,117
"1400865",137,108
"161360",73,137
"2562285",137,111
"265488",137,114
"2895472",110,137
"2895568",109,137
"2937442",137,123
"55197",137,137
"1355330",136,112
"1416779",136,125
"1858656",136,103
"2093856",136,97
"2609667",125,136
"396811",88,136
"438033",136,131
"680",136,125
"1751056",135,121
"1796652",126,135
"2682487",128,135
"271097",135,134
"2829596",135,110
"2976127",135,115
"3070815",135,83
"96345",135,123
"2005460",134,87
"2546359",134,89
"3070681",134,60
"311181",134,120
"1227",133,109
"1295642",133,94
"155977",133,121
"1968541",126,133
"2316383",133,111
"2800681",119,133
"2879938",133,121
"2905121",133,115
"390846",133,114
"413501",133,81
"546367",133,101
"915",133,131
"1164",132,87
"1175444",124,132
"120652",128,132
"2092",132,52
"2496866",132,110
"2506452",132,100
"2684405",132,117
"2810516",132,114
"2829812",132,82
"86188",109,132
"92172",132,92
"104102",131,130
"104623",131,111
"126385",131,129
"1520",123,131
"1547283",131,60
"1719",131,120
"2282170",131,104
"2506430",100,131
"2546360",131,84
"2773294",131,127
"2812863",109,131
"2838877",131,99
"294699",131,93
"2980181",131,129
"2983219",131,111
"2983236",127,131
"313603",131,93
"55208",131,115
"859143",131,68
"1389011",130,123
"182710",130,83
"1827144",130,89
"1912795",130,123
"2014076",130,96
"24",130,100
"2528037",130,106
"2806989",129,130
"2867021",130,120
"2880221",130,88
"2926399",130,60
"2986838",130,97
"3028315",130,65
"44935",130,109
"1241979",129,83
"13373",129,126
"171523",129,91
"1730",129,107
"184755",129,113
"2592817",129,97
"2654676",129,127
"2721545",129,126
"2724191",129,117
"285983",129,89
"2895496",98,129
"2986824",129,125
"483913",116,129
"76831",129,109
"1117707",128,112
"1170562",128,120
"1467",128,68
"1522",128,100
"2020965",128,111
"2303538",110,128
"2478663",108,128
"2746225",128,99
"2815577",128,94
"2823902",128,111
"2831148",128,112
"2917790",128,85
"2939495",92,128
"2963092",128,76
"332951",112,128
"992289",128,103
"1453352",127,91
"165179",127,107
"209",127,105
"2108399",127,81
"266748",127,87
"2709396",125,127
"2772557",127,97
"2814294",127,110
"2829569",127,109
"2829795",127,91
"2950245",127,111
"3038539",127,104
"339862",127,82
"681157",107,127
"91604",127,100
"1238",126,111
"1532552",126,64
"1884913",126,109
"191412",126,110
"195253",126,104
"266749",126,93
"2901381",126,40
"2973072",126,104
"31979",126,79
"329854",126,114
"454",126,115
"65058",126,108
"882626",126,111
"1179670",125,124
"136073",125,93
"2053832",125,4
"218284",125,94
"2572577",125,119
"28090",125,102
"28123",110,125
"2835041",125,89
"288004",125,94
"3003257",125,125
"359370",125,112
"544645",125,121
"665099",125,40
"84030",125,76
"1296",124,81
"1524258",122,124
"1884905",124,87
"2433",124,116
"254758",124,104
"2666100",124,120
"2852098",124,121
"2898076",124,93
"430451",91,124
"529884",124,117
"1050646",123,101
"146785",123,83
"1507808",123,84
"1592897",123,69
"215689",123,43
"2912314",123,111
"2929799",123,99
"2933816",123,95
"669",123,86
"81416",116,123
"84980",123,114
"1566379",117,122
"1906945",122,72
"2024615",122,116
"2546356",122,118
"255247",87,122
"270918",122,103
"2949635",122,87
"3023936",122,85
"45243",122,97
"108981",121,102
"1305",121,90
"1913577",121,114
"2496865",107,121
"2546366",121,88
"2593655",121,83
"2731756",121,109
"28091",121,106
"2925845",121,67
"293387",121,101
"373891",121,106
"54914",121,91
"63743",98,121
"919",121,117
"107445",100,120
"1421",120,73
"1592728",120,117
"1763538",120,69
"253237",97,120
"262",120,96
"2672567",120,57
"2681983",110,120
"273376",120,93
"2935863",120,72
"3022127",120,80
"3040348",108,120
"3050112",120,77
"3070659",120,96
"316279",120,106
"33035",120,113
"35841",120,51
"51366",94,120
"553239",120,77
"563843",120,92
"65093",120,68
"754476",120,119
"1114861",119,119
"111500",118,119
"1230341",119,92
"1569",119,90
"1721",119,94
"1816183",119,115
"200",119,119
"247",119,88
"2485124",119,109
"263819",119,74
"2857064",119,101
"2954087",104,119
"33070",119,94
"358766",119,116
"359303",119,95
"38986",119,61
"39948",119,93
"727",119,87
"1291540",118,113
"2283160",118,51
"2604941",114,118
"2837508",118,63
"2862509",118,94
"2954083",112,118
"452627",118,106
"45656",118,94
"54299",118,102
"583",118,86
"683737",118,72
"82985",118,90
"1236046",117,78
"1357545",117,95
"1379908",70,117
"1816218",117,102
"1941349",117,84
"2038776",117,64
"228745",111,117
"2651167",117,71
"2820270",117,74
"2831892",117,4
"2864204",107,117
"2881052",117,112
"2913621",117,87
"454154",117,100
"476552",111,117
"53346",117,54
"67826",117,49
"70771",104,117
"1227948",116,105
"129577",103,116
"1737490",116,103
"1844051",90,116
"2494373",116,88
"2684406",116,111
"2811789",109,116
"28183",116,88
"2932257",116,93
"29484",105,116
"2976883",78,116
"330734",105,116
"46507",116,103
"628",116,72
"1380604",115,100
"1628059",100,115
"1765964",115,101
"187327",115,104
"232537",115,98
"2746932",115,75
"31953",115,67
"326454",115,110
"568386",114,115
"69710",115,69
"754429",115,110
"97477",115,73
"1149953",94,114
"1531",114,107
"1852373",114,62
"1903414",114,45
"198467",114,57
"2080449",109,114
"2242",114,106
"2488639",114,73
"2502791",114,94
"2587848",114,72
"2675231",114,39
"2736252",114,110
"3042028",114,94
"3042315",95,114
"359408",114,93
"45067",114,87
"51589",114,106
"91844",68,114
"999141",99,114
"119864",113,81
"1234545",113,98
"1578",113,75
"158",113,98
"171695",113,93
"178606",113,83
"2775246",111,113
"2837511",113,44
"2924033",113,73
"2954082",109,113
"3042615",113,108
"332186",113,90
"486",112,113
"535712",113,98
"651456",113,19
"82135",113,63
"1221500",112,52
"1556",112,72
"1598",112,110
"2004710",112,97
"2054902",102,112
"2107707",112,110
"215591",112,90
"2185111",94,112
"2264",112,107
"2352",112,71
"2487064",104,112
"2590012",112,58
"2651972",112,94
"2713414",112,85
"474394",112,109
"487316",112,92
"504",112,63
"85020",112,111
"960",112,73
"1353277",84,111
"1479",111,70
"2044467",111,63
"2650157",110,111
"2675054",111,83
"2983228",111,109
"374981",111,86
"379097",108,111
"389348",111,58
"47951",111,86
"568766",111,93
"591197",111,93
"1107",110,93
"1336796",110,83
"178399",110,106
"2814275",110,77
"2890317",110,63
"2893886",110,103
"292566",110,85
"3042029",93,110
"33938",110,95
"357276",110,88
"384636",110,67
"750",110,72
"86663",110,33
"110662",106,109
"1131703",109,91
"1173283",109,93
"1336802",109,92
"138851",109,82
"1534",109,91
"1685010",109,103
"1732569",109,85
"1850246",109,95
"1968788",95,109
"1973475",109,66
"2184575",109,43
"2815720",109,80
"2969431",109,39
"2994495",89,109
"3003259",109,72
"35742",109,87
"584609",109,91
"863643",109,106
"86665",109,91
"1160",90,108
"2057791",108,2
"2069256",97,108
"2292255",108,86
"333965",108,11
"36854",108,72
"493",108,84
"57487",108,88
"607711",108,83
"658629",85,108
"69967",108,62
"97478",108,88
"1335745",107,77
"1621989",107,80
"1697053",107,103
"1723645",98,107
"1891207",107,100
"2049305",107,92
"213118",107,107
"230089",107,102
"247480",107,58
"252356",107,89
"2564040",107,91
"2895485",107,107
"328515",94,107
"351679",107,80
"380393",102,107
"663",107,76
"691",107,62
"1509244",82,106
"190146",106,104
"2236",106,102
"2726122",106,78
"2818390",106,87
"2844358",106,32
"2864212",106,95
"2895483",97,106
"2908648",106,99
"2918899",106,84
"29497",106,85
"2995174",98,106
"3070660",106,105
"343403",103,106
"43662",106,106
"111781",105,75
"1536775",105,61
"171438",105,89
"2051906",105,70
"2126319",105,85
"265883",105,65
"2666138",105,95
"2767188",105,80
"332410",105,64
"379064",105,93
"454155",101,105
"456827",105,95
"521720",99,105
"88431",105,81
"1303",104,77
"1353976",104,46
"1481663",104,102
"1501392",104,80
"1813611",104,87
"191026",104,58
"261964",104,63
"2697030",104,72
"2754694",104,73
"2811781",99,104
"28223",104,93
"2847778",104,54
"2849039",83,104
"2864209",104,80
"2916754",104,80
"2929492",104,103
"2964606",101,104
"3019969",95,104
"3038772",104,93
"351672",104,68
"432330",104,53
"475",101,104
"58138",104,84
"696485",104,80
"907046",104,85
"1351",103,81
"1442557",103,97
"1748967",68,103
"1903412",103,78
"192073",103,83
"2054915",103,91
"2741553",103,74
"28171",103,86
"2870839",103,78
"2886044",103,84
"821",103,93
"871694",103,90
"118968",102,79
"1472767",102,50
"1774273",102,85
"1931275",83,102
"2054173",102,51
"253703",102,48
"2653189",102,65
"2766701",102,64
"2834459",102,75
"2906078",102,82
"2932268",102,72
"29370",102,69
"34098",102,87
"40520",102,56
"412593",102,72
"1441386",101,43
"147322",53,101
"1500686",96,101
"1508404",101,80
"1908341",101,76
"2066049",101,94
"2067572",79,101
"2099786",101,66
"2500547",101,55
"2520507",101,77
"2651284",101,63
"2697010",101,68
"2729421",101,78
"2732364",99,101
"2796141",101,2
"2877527",94,101
"2916802",101,94
"2942275",100,101
"2983235",101,86
"357794",101,74
"724",71,101
"759811",101,41
"1178825",100,82
"1390",100,83
"1617283",100,64
"194196",100,74
"2339259",94,100
"2743000",100,73
"2748865",100,60
"2766537",100,97
"2774188",100,100
"28262",100,78
"2898725",100,57
"2929796",100,52
"2932258",100,57
"2936682",100,36
"29459",82,100
"2954088",80,100
"2999116",100,54
"3039116",100,57
"3047872",100,66
"40577",100,78
"451",100,63
"490",100,76
"51197",100,99
"51515",100,58
"59600",100,81
"1099853",99,97
"1563",99,82
"1763534",99,89
"1835724",99,50
"2218628",99,67
"2231053",99,77
"2654325",99,75
"2675331",99,98
"2719912",99,92
"2738126",93,99
"2779527",99,45
"28037",99,35
"2864208",99,68
"29498",97,99
"3025668",99,68
"426117",63,99
"573501",99,81
"666507",99,97
"2083054",67,98
"2238",98,92
"2498113",98,74
"2547600",98,56
"2607663",98,49
"2663022",98,46
"2819993",49,98
"2906076",98,62
"2966586",98,81
"2975052",87,98
"3025672",98,81
"32064",98,74
"398736",88,98
"555319",98,93
"860353",98,95
"104609",97,78
"1218315",57,97
"1803865",97,91
"2018067",97,76
"2208",97,80
"2686366",97,74
"2744027",97,67
"2895947",87,97
"290110",97,67
"2935858",97,10
"454662",97,96
"57029",97,93
"676210",97,74
"754423",97,63
"112234",96,89
"121277",96,72
"1444684",96,73
"153491",96,78
"1632",96,85
"199441",96,55
"2086577",96,42
"2498451",96,96
"2527775",96,72
"2529032",96,87
"2856851",79,96
"2864203",71,96
"2920386",96,94
"29375",96,45
"2980107",96,76
"3032287",96,78
"3073563",96,84
"43661",96,85
"53442",82,96
"620",24,96
"680279",96,73
"70864",96,64
"76123",96,95
"84032",96,63
"85026",91,96
"86106",96,54
"105841",95,70
"132920",95,62
"1622118",95,71
"187492",94,95
"2269",95,95
"265949",92,95
"2762277",95,90
"2785912",95,93
"28127",95,90
"2827482",95,92
"2895487",95,67
"2929494",85,95
"29394",94,95
"3047468",87,95
"312277",95,81
"407035",95,75
"51101",95,69
"53410",83,95
"863",95,71
"885581",95,75
"1196083",94,66
"1358",94,81
"213849",94,67
"2447890",94,64
"2518176",94,62
"2728853",94,34
"2748319",94,67
"2779360",94,58
"2800061",93,94
"2884482",94,74
"32052",88,94
"436516",94,56
"48075",92,94
"556548",94,84
"118562",93,65
"1243",93,73
"1394889",93,80
"170679",93,73
"1743165",93,46
"1751095",93,81
"1915310",93,35
"1917830",93,59
"256326",93,75
"2599890",93,48
"2724469",93,24
"2743001",93,66
"2751178",93,83
"2867409",90,93
"2906077",93,72
"2991500",93,66
"685565",93,82
"79209",93,54
"909656",93,84
"97050",75,93
"979",93,78
"1380685",92,85
"1610",92,63
"1736674",92,75
"1796616",92,79
"1936080",92,77
"2058134",92,59
"2060084",91,92
"2751313",92,89
"28184",92,60
"2854261",92,85
"2886361",92,65
"2897333",92,37
"2914983",92,74
"29485",92,75
"673862",92,49
"71190",92,53
"77095",92,75
"869806",92,86
"104270",91,64
"1055487",91,80
"1413",91,43
"1481914",91,86
"1560339",91,38
"1910968",37,91
"2320431",91,89
"2490939",91,37
"2588536",91,74
"2696063",91,55
"2891294",91,61
"3035470",91,73
"320324",91,74
"338645",91,70
"40216",91,83
"622",45,91
"83265",85,91
"1165090",90,90
"118000",90,66
"1536770",90,65
"1570",90,54
"1652495",86,90
"1740262",90,66
"2565914",90,67
"28116",90,85
"2873269",90,48
"2986834",87,90
"338191",90,68
"39488",90,69
"416344",90,84
"433296",90,59
"640030",90,82
"643674",90,67
"762954",90,64
"1177211",89,66
"1482",89,57
"1582259",89,50
"1583341",68,89
"200454",68,89
"221350",89,75
"2686078",89,72
"2686362",89,75
"2686365",89,79
"2735868",89,63
"2769351",89,86
"2966554",89,81
"2986831",87,89
"412034",89,72
"453161",88,89
"713",89,88
"83771",89,59
"1071983",88,69
"1336804",88,80
"1637",88,53
"166314",88,85
"1761789",58,88
"2572923",88,62
"2775920",88,77
"456",88,53
"476",84,88
"563798",78,88
"638",88,30
"86102",88,64
"1074311",87,76
"1623",87,84
"1653434",87,54
"2562892",87,74
"2593652",68,87
"28087",87,83
"2933959",87,78
"3026967",87,60
"326329",87,42
"343874",85,87
"36745",87,82
"383750",85,87
"60961",87,71
"683124",87,63
"930802",87,71
"981385",87,72
"1050657",86,77
"1055323",86,42
"1264",86,51
"1456591",86,67
"1624",86,52
"1666906",86,70
"197222",86,73
"203",86,61
"2199",86,71
"2507160",86,60
"2763672",86,73
"2777186",86,58
"2795691",86,84
"2803751",86,47
"28182",86,69
"2819101",83,86
"2840467",74,86
"2864207",86,85
"2946797",68,86
"2975055",86,56
"2998077",86,36
"322095",86,71
"363408",86,68
"433286",86,48
"545501",86,73
"649776",78,86
"65555",86,72
"668",86,70
"83552",86,60
"958",86,54
"1031538",85,76
"1503041",85,66
"1790137",85,62
"1798225",85,72
"1853276",85,83
"2282309",85,57
"2676755",66,85
"2686359",85,67
"2742683",85,77
"28152",85,66
"28172",85,64
"2842201",56,85
"2845819",85,69
"2864202",83,85
"2864206",85,58
"2884832",85,68
"2924032",85,41
"2937786",82,85
"298657",85,77
"3045146",85,75
"390641",85,83
"442694",83,85
"484770",85,65
"641107",85,75
